time/time_elapsed,train/actor_loss,time/fps,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean,time/total timesteps,rollout/success rate,train/n_updates,time/episodes,train/critic_loss
46976,222.4019973754883,20,0.001,435.82,-1347.0009039400002,944589,0.99,944400,1823,301.9600856781006
46991,228.3640753173828,20,0.001,437.47,-1363.2357830700003,944902,0.99,944800,1824,384.34314781188965
47005,228.31678771972656,20,0.001,437.24,-1358.0434251100003,945121,0.99,945000,1825,590.2591674804687
47032,222.30997894287108,20,0.001,440.84,-1359.69312729,945705,0.99,945600,1826,366.68593097686767
47059,235.1274557495117,20,0.001,439.74,-1351.93516308,946257,0.99,946100,1827,556.731287689209
47091,228.61372985839844,20,0.001,442.67,-1348.1127107,946927,0.99,946800,1828,574.0368180465698
47109,224.10102783203126,20,0.001,440.33,-1354.01844213,947348,0.99,947200,1829,556.5779247665405
47124,223.6735690307617,20,0.001,439.86,-1345.7563082,947588,0.99,947400,1830,403.696947517395
47133,225.86004516601562,20,0.001,436.13,-1321.4900970499993,947761,0.99,947600,1831,706.0184999847412
47136,223.71668640136718,20,0.001,429.5,-1293.1857406299998,947806,0.99,947700,1832,432.62706115722654
47172,224.88511260986328,20,0.001,432.44,-1291.47956949,948645,0.99,948500,1833,542.2853944015503
47187,229.60960021972656,20,0.001,431.18,-1293.80601978,948848,0.99,948700,1834,731.1014345932007
47197,232.13027465820312,20,0.001,429.99,-1296.15088972,949057,0.99,948900,1835,441.6204459381104
47212,225.96872100830078,20,0.001,429.17,-1303.09000519,949387,0.99,949200,1836,616.0090093612671
47246,230.09602325439454,20,0.001,431.61,-1302.5031933100001,950054,0.99,949900,1837,376.2257061767578
47266,220.51120208740235,20,0.001,433.65,-1296.59318598,950476,0.99,950300,1838,420.0188031387329
47308,224.28169708251954,20,0.001,439.96,-1313.9680951399998,951317,0.99,951200,1839,693.0219993972778
47317,223.97461975097656,20,0.001,438.93,-1317.18881414,951514,0.99,951400,1840,379.05467796325684
47326,227.42203002929688,20,0.001,439.17,-1318.3497075299997,951700,0.99,951500,1841,673.8332748031617
47346,228.66414978027345,20,0.001,441.01,-1326.19932408,952144,0.99,952000,1842,512.9176676177979
47360,228.66877380371093,20,0.001,440.09,-1330.0692092900001,952449,0.99,952300,1843,430.54746925354004
47374,228.88037200927735,20,0.001,440.64,-1326.87297245,952663,0.99,952500,1844,380.13350234985353
47387,227.76472106933593,20,0.001,441.49,-1342.4409724599996,952953,0.99,952800,1845,573.4785009384156
47399,226.48956085205077,20,0.001,440.19,-1337.2717900799998,953214,0.99,953100,1846,380.58281448364255
47410,230.41528594970703,20,0.001,438.67,-1331.93536305,953459,0.99,953300,1847,494.2864581680298
47455,226.7065103149414,20,0.001,445.05,-1332.37136313,954352,0.99,954200,1848,737.9263042449951
47471,223.90991821289063,20,0.001,445.39,-1340.17286959,954706,0.99,954600,1849,349.8708438873291
47487,224.19859375,20,0.001,447.12,-1356.5912303999999,955003,0.99,954900,1850,298.93579566955566
47496,226.30800018310546,20,0.001,446.18,-1355.70693249,955148,0.99,955000,1851,365.0804474258423
47513,227.54612731933594,20,0.001,441.97,-1339.99624874,955501,0.99,955400,1852,525.5786561584473
47523,227.22892486572266,20,0.001,441.36,-1339.82949842,955716,0.99,955600,1853,471.01421867370607
47577,231.8251416015625,20,0.001,441.87,-1337.9666354,956820,0.99,956700,1854,293.98849338531494
47598,228.10702392578125,20,0.001,443.81,-1332.0663393300001,957309,0.99,957200,1855,432.8411441802979
47616,232.61165771484374,20,0.001,445.43,-1333.39978813,957621,0.99,957500,1856,272.43062339782716
47634,226.6266766357422,20,0.001,446.9,-1343.9503927599999,957975,0.99,957800,1857,421.0230060577393
47637,226.4645263671875,20,0.001,446.61,-1342.8192982299997,958043,0.99,957900,1858,501.03843883514406
47652,228.33033264160156,20,0.001,445.95,-1353.0949207799997,958366,0.99,958200,1859,357.52049259185793
47677,223.2883270263672,20,0.001,438.17,-1349.70022307,958844,0.99,958700,1860,378.4170621871948
47699,231.17126739501953,20,0.001,439.41,-1357.6235072,959307,0.99,959200,1861,484.8589471435547
47723,231.53786102294922,20,0.001,441.88,-1373.0236792099997,959863,0.99,959700,1862,392.9098844528198
47747,229.28435821533202,20,0.001,443.17,-1378.96809066,960273,0.99,960100,1863,538.2775660705566
47766,224.77057739257813,20,0.001,441.32,-1381.53518048,960690,0.99,960500,1864,422.95856071472167
47795,230.63931335449217,20,0.001,445.26,-1400.2395449699998,961277,0.99,961100,1865,399.9908797454834
47814,227.15489196777344,20,0.001,445.56,-1386.9266969999996,961614,0.99,961500,1866,378.68172771453857
47848,234.03320190429687,20,0.001,403.27,-1311.33475114,962385,1.0,962200,1867,334.2214737701416
47858,224.3431381225586,20,0.001,402.07,-1307.57952879,962532,1.0,962400,1868,351.1511923599243
47873,223.90306549072267,20,0.001,402.59,-1313.1788072600002,962832,1.0,962700,1869,418.2620977020264
47885,233.45937957763672,20,0.001,401.23,-1309.6540000100001,963086,1.0,962900,1870,390.9356443786621
47897,226.91113952636718,20,0.001,397.57,-1312.5275609,963347,1.0,963200,1871,499.55796333312986
47912,233.31491333007813,20,0.001,398.12,-1319.94766398,963672,1.0,963500,1872,557.691978149414
47920,229.52479217529296,20,0.001,396.14,-1302.8805904800001,963781,1.0,963600,1873,393.6863396072388
47936,232.06813690185547,20,0.001,388.72,-1301.9850438800001,964094,1.0,963900,1874,468.6893758392334
47958,225.9705960083008,20,0.001,390.34,-1293.70316562,964579,1.0,964400,1875,562.230288734436
47988,225.2231280517578,20,0.001,392.88,-1299.5832430399998,965166,1.0,965000,1876,652.1582183456421
48008,224.43913970947267,20,0.001,389.22,-1305.0084005899998,965573,1.0,965400,1877,504.91176193237305
48026,225.73020568847656,20,0.001,387.56,-1306.79679666,965958,1.0,965800,1878,700.6010807800293
48053,233.65322052001954,20,0.001,390.26,-1310.95180913,966465,1.0,966300,1879,425.4045635604858
48140,226.37940155029298,20,0.001,401.45,-1334.4447835700003,968267,1.0,968100,1880,514.3578326797485
48144,227.6090771484375,20,0.001,399.88,-1323.1916649900002,968345,1.0,968200,1881,370.2101962661743
48165,228.2152001953125,20,0.001,401.45,-1330.16672693,968761,1.0,968600,1882,489.5821022796631
48173,229.03265350341798,20,0.001,400.95,-1328.85528615,968903,1.0,968800,1883,335.9823100280762
48193,223.41240661621094,20,0.001,402.09,-1330.13318871,969317,1.0,969200,1884,599.7217139434814
48211,221.88323608398437,20,0.001,403.96,-1335.6442287299997,969727,1.0,969600,1885,479.30153991699217
48231,230.84545043945312,20,0.001,405.31,-1336.0916774999998,970076,1.0,969900,1886,341.66262134552
48245,230.46782165527344,20,0.001,405.22,-1323.3509741300002,970365,1.0,970200,1887,561.5875844573975
48255,227.0058102416992,20,0.001,406.52,-1326.2038437900003,970572,1.0,970400,1888,505.5070483016968
48268,227.98087646484376,20,0.001,408.01,-1339.25352374,970862,1.0,970700,1889,546.086463356018
48285,224.53787811279298,20,0.001,408.06,-1347.2295674,971208,1.0,971100,1890,742.9231735992431
48297,225.06463134765625,20,0.001,401.15,-1336.85497437,971413,1.0,971300,1891,483.4746120452881
48324,224.0771646118164,20,0.001,396.87,-1336.0595926199999,971996,1.0,971800,1892,584.5207379531861
48356,224.18940307617189,20,0.001,402.68,-1347.69448311,972619,1.0,972500,1893,247.77131153106689
48369,228.04746704101564,20,0.001,403.44,-1346.9101725599999,972874,1.0,972700,1894,489.27082668304445
48395,228.7657312011719,20,0.001,401.86,-1356.28755707,973471,1.0,973300,1895,407.4138423538208
48416,234.5557406616211,20,0.001,404.39,-1366.65497999,973836,1.0,973700,1896,740.8405265426636
48440,234.55219268798828,20,0.001,407.37,-1383.9670362499999,974347,1.0,974200,1897,412.1212157821655
48456,233.48269439697265,20,0.001,407.81,-1381.08115838,974692,1.0,974500,1898,666.4225955200195
48500,228.88707580566407,20,0.001,415.12,-1395.28595384,975563,1.0,975400,1899,477.84881019592285
48527,226.40564086914063,20,0.001,403.48,-1377.8731929100002,976189,1.0,976000,1900,460.2584578704834
48537,229.40310455322265,20,0.001,402.67,-1373.4120918500003,976302,1.0,976200,1901,355.7343105316162
48553,226.93029083251952,20,0.001,403.41,-1355.19275977,976642,1.0,976500,1902,410.11372356414796
48575,228.6909686279297,20,0.001,407.54,-1369.87674906,977142,1.0,977000,1903,601.7511082458497
48582,228.32273834228516,20,0.001,400.46,-1350.6973615899997,977282,1.0,977100,1904,504.20859855651855
48606,227.8797393798828,20,0.001,401.95,-1356.8741334599995,977706,1.0,977600,1905,373.5606024932861
48615,228.57326171875,20,0.001,396.85,-1343.7521825799997,977897,1.0,977700,1906,474.99407836914065
48641,228.58984252929687,20,0.001,397.73,-1358.0692183899998,978474,1.0,978300,1907,596.270185470581
48654,229.62224273681642,20,0.001,397.89,-1364.2435485099998,978731,1.0,978600,1908,545.9876897811889
48663,226.51535339355468,20,0.001,395.12,-1348.22754466,978866,1.0,978700,1909,478.71100337982176
48681,225.5853579711914,20,0.001,387.38,-1329.5723219799995,979250,1.0,979100,1910,600.0505866241455
48704,223.5541793823242,20,0.001,389.87,-1331.5351755100003,979781,1.0,979600,1911,557.8568619918823
48725,226.67498107910157,20,0.001,391.53,-1341.0999882300002,980146,1.0,980000,1912,380.4441877746582
48750,225.68852416992186,20,0.001,396.3,-1373.0220944600003,980697,1.0,980500,1913,466.64369579315184
48782,226.83177032470704,20,0.001,399.63,-1379.2084813700003,981333,1.0,981200,1914,606.0366283798218
48802,225.3179281616211,20,0.001,402.37,-1383.76375896,981732,1.0,981600,1915,537.1169007492066
48809,228.59589965820314,20,0.001,397.58,-1366.7535697899998,981880,1.0,981700,1916,565.2606644058228
48824,235.28258453369142,20,0.001,396.56,-1358.0013991199999,982215,1.0,982100,1917,518.735820274353
48832,221.1443069458008,20,0.001,397.0,-1358.3079160500001,982414,1.0,982300,1918,581.7054076766967
48844,229.6387811279297,20,0.001,392.51,-1359.2960878,982574,1.0,982400,1919,612.3144301223755
48861,226.10050415039063,20,0.001,392.31,-1362.65481585,982928,1.0,982800,1920,508.8534907913208
48873,226.78340789794922,20,0.001,394.04,-1369.03929672,983181,1.0,983000,1921,670.9311376190185
48881,224.44759674072264,20,0.001,390.18,-1359.2795963499998,983361,1.0,983200,1922,548.2004873275757
48915,231.06147888183594,20,0.001,394.22,-1363.85936677,984011,1.0,983900,1923,407.416805229187
48923,229.3579360961914,20,0.001,392.66,-1348.7384307,984168,1.0,984000,1924,781.0098990631103
48935,225.1003631591797,20,0.001,392.99,-1355.20271335,984420,1.0,984300,1925,409.9297409057617
48951,226.98403778076172,20,0.001,390.72,-1363.24181802,984777,1.0,984600,1926,478.4005072402954
48963,228.47132080078126,20,0.001,387.3,-1363.9418832500003,984987,1.0,984800,1927,675.508243598938
48989,223.59849395751954,20,0.001,385.77,-1369.9221243100003,985504,1.0,985400,1928,519.8191744232178
49003,221.73057373046876,20,0.001,384.79,-1351.21150016,985827,1.0,985700,1929,593.3790511703492
49013,226.1641586303711,20,0.001,384.54,-1353.0725794599996,986042,1.0,985900,1930,349.3022928619385
49047,230.00425231933593,20,0.001,389.33,-1369.3126400799997,986694,1.0,986500,1931,389.1859693145752
49059,229.60299102783202,20,0.001,391.29,-1372.6576010099993,986935,1.0,986800,1932,513.0430966949463
49076,226.67419799804688,20,0.001,387.05,-1365.4202601599995,987350,1.0,987200,1933,325.7111157989502
49098,229.1672885131836,20,0.001,388.71,-1364.3046428300001,987719,1.0,987600,1934,516.7395837402344
49117,224.90028411865234,20,0.001,390.97,-1362.9551077000003,988154,1.0,988000,1935,578.196111907959
49133,226.72490173339844,20,0.001,390.99,-1366.7549261499998,988486,1.0,988300,1936,455.9250820159912
49147,228.01160491943358,20,0.001,386.95,-1347.34430198,988749,1.0,988600,1937,447.18561450958254
49176,225.00719940185547,20,0.001,388.48,-1355.2183918199996,989324,1.0,989200,1938,355.00874874114993
49211,219.5405130004883,20,0.001,387.41,-1346.3635711999998,990058,1.0,989900,1939,338.0231546783447
49244,223.99118835449218,20,0.001,392.18,-1355.63242939,990732,1.0,990600,1940,591.2677850723267
49263,223.4638006591797,20,0.001,394.82,-1364.8213648299998,991182,1.0,991000,1941,365.1479681396484
49289,229.8108004760742,20,0.001,394.96,-1373.2315182,991640,1.0,991500,1942,478.27458126068115
49299,230.9132778930664,20,0.001,394.26,-1369.3037707699998,991875,1.0,991700,1943,323.77520137786865
49312,228.96947509765624,20,0.001,395.05,-1386.1080636299998,992168,1.0,992000,1944,361.9351728057861
49331,227.70954498291016,20,0.001,395.73,-1379.78717412,992526,1.0,992400,1945,614.9985747528076
49339,223.69124603271484,20,0.001,394.57,-1373.2377177199999,992671,1.0,992500,1946,484.54129482269286
49357,227.8657260131836,20,0.001,395.92,-1380.15881594,993051,1.0,992900,1947,330.46769741058347
49370,221.87843994140624,20,0.001,389.87,-1382.64091571,993339,1.0,993200,1948,583.719231185913
49385,220.3914993286133,20,0.001,389.68,-1379.79977591,993674,1.0,993500,1949,658.4219054031372
49403,226.72172790527344,20,0.001,389.64,-1372.07865334,993967,1.0,993800,1950,655.3990520095825
49418,227.70062438964842,20,0.001,391.3,-1377.0515768500002,994278,1.0,994100,1951,462.17826435089114
49429,228.76906311035157,20,0.001,390.35,-1381.35473952,994536,1.0,994400,1952,462.9084174346924
49441,231.09148223876954,20,0.001,390.69,-1387.8177695900001,994785,1.0,994600,1953,472.58738441467284
49459,234.06016906738282,20,0.001,382.76,-1377.8746576300002,995096,1.0,994900,1954,469.8735158538818
49479,231.4974041748047,20,0.001,382.23,-1382.2519063700001,995532,1.0,995400,1955,570.8387516403199
49524,230.50432373046874,20,0.001,388.19,-1399.3612873200002,996440,1.0,996300,1956,666.944624710083
49533,230.74708740234374,20,0.001,386.69,-1392.0071978400001,996644,1.0,996500,1957,745.3974130249023
49555,230.31511108398436,20,0.001,390.83,-1396.04401686,997126,1.0,997000,1958,541.9701977539063
49582,226.6182876586914,20,0.001,392.6,-1392.1067899099999,997626,1.0,997500,1959,515.5052504730224
49621,228.14142333984375,20,0.001,396.47,-1386.2159180600001,998491,1.0,998300,1960,560.1001323318482
49635,229.70290649414062,20,0.001,394.58,-1385.8279564400002,998765,1.0,998600,1961,472.6186199951172
49653,225.77403411865234,20,0.001,392.06,-1381.4914582200001,999069,1.0,998900,1962,335.9302410888672
49662,228.83493347167968,20,0.001,389.85,-1368.65531151,999258,1.0,999100,1963,695.7408209609986
49692,227.1088119506836,20,0.001,392.5,-1373.2878166699998,999940,1.0,999800,1964,383.79826343536376
49715,233.81642791748047,20,0.001,390.45,-1362.78297054,1000322,1.0,1000200,1965,363.2893422698975
49728,228.09214996337892,20,0.001,389.9,-1360.56449774,1000604,1.0,1000500,1966,566.9942094039917
49775,229.21463409423828,20,0.001,391.71,-1373.4131896700003,1001556,1.0,1001400,1967,463.45561641693115
49785,226.2515478515625,20,0.001,392.15,-1377.2095240900005,1001747,1.0,1001600,1968,421.47677822113036
49793,228.62354400634766,20,0.001,391.03,-1367.4561032600002,1001935,1.0,1001800,1969,551.0622998809814
49803,228.47239837646484,20,0.001,390.51,-1363.1726784700002,1002137,1.0,1002000,1970,597.2341750717163
49820,225.91045349121094,20,0.001,391.51,-1351.9476947200005,1002498,1.0,1002300,1971,485.56877155303954
49845,227.68144805908204,20,0.001,393.08,-1342.62070152,1002980,1.0,1002800,1972,422.2086772918701
49862,226.5011065673828,20,0.001,395.88,-1372.54789653,1003369,1.0,1003200,1973,441.52426971435546
49880,222.80388488769532,20,0.001,396.51,-1384.6722396300001,1003745,1.0,1003600,1974,331.59341747283935
49896,230.3266403198242,20,0.001,394.48,-1389.1033057400002,1004027,1.0,1003900,1975,625.9667319869995
49915,233.13063293457031,20,0.001,392.88,-1370.3750511000003,1004454,1.0,1004300,1976,257.424002571106
49986,228.85327392578125,20,0.001,403.33,-1380.3673125900002,1005906,1.0,1005800,1977,327.31422546386716
50004,227.4758563232422,20,0.001,403.37,-1373.29185621,1006295,1.0,1006100,1978,459.46950481414797
50025,227.6381460571289,20,0.001,401.99,-1379.8712479000003,1006664,1.0,1006500,1979,614.9156929016114
50038,227.30912811279296,20,0.001,386.64,-1363.8565795800002,1006931,1.0,1006800,1980,656.4726978302002
50058,226.45507049560547,20,0.001,390.49,-1373.5537513100003,1007394,1.0,1007200,1981,655.1486589431763
50073,232.57447387695314,20,0.001,388.61,-1363.8597708000004,1007622,1.0,1007500,1982,522.2415273284912
50088,232.14452423095702,20,0.001,390.36,-1375.95779349,1007939,1.0,1007800,1983,674.1587554931641
50098,226.34017669677735,20,0.001,388.45,-1372.7668114800003,1008162,1.0,1008000,1984,641.328590888977
50142,228.33383331298828,20,0.001,393.03,-1375.10792893,1009030,1.0,1008900,1985,600.2617757034302
50150,229.09387451171875,20,0.001,391.32,-1371.8415117200002,1009208,1.0,1009100,1986,565.3754285430908
50162,224.8197979736328,20,0.001,390.91,-1379.9387138400002,1009456,1.0,1009300,1987,338.30468597412107
50178,226.77766204833983,20,0.001,392.39,-1399.65419006,1009811,1.0,1009700,1988,354.78287338256837
50195,222.711689453125,20,0.001,392.48,-1392.00016205,1010110,1.0,1010000,1989,482.22374992370607
50206,225.28203369140624,20,0.001,391.27,-1381.35352923,1010335,1.0,1010200,1990,422.9422426605225
50220,231.23872863769532,20,0.001,392.3,-1383.1618473399994,1010643,1.0,1010500,1991,450.5976359558106
50246,228.07447814941406,20,0.001,392.31,-1393.1846795199997,1011227,1.0,1011100,1992,471.39213188171385
50257,229.2683999633789,20,0.001,387.63,-1390.8105704799998,1011382,1.0,1011200,1993,334.81186752319337
50281,226.3193209838867,20,0.001,390.06,-1400.8426585,1011880,1.0,1011700,1994,727.6958781433106
50287,220.44405700683595,20,0.001,385.34,-1379.11136574,1012005,1.0,1011900,1995,276.5941765594482
50297,230.39395690917968,20,0.001,384.05,-1376.1598809000002,1012241,1.0,1012100,1996,435.37788455963135
50314,224.39648162841797,20,0.001,382.2,-1373.1507023100005,1012567,1.0,1012400,1997,502.5047285079956
50325,235.40070251464843,20,0.001,380.66,-1369.5754862400001,1012758,1.0,1012600,1998,472.1690409088135
50367,224.83584106445312,20,0.001,381.44,-1376.57155184,1013707,1.0,1013600,1999,531.2748865890503
50374,222.66760711669923,20,0.001,376.14,-1357.4999981499998,1013803,1.0,1013700,2000,316.8785781097412
50394,228.21192138671876,20,0.001,378.79,-1368.70557963,1014181,1.0,1014000,2001,843.5182342910766
