time/total timesteps,time/episodes,rollout/ep_len_mean,rollout/success rate,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,train/n_updates,train/critic_loss,train/actor_loss
433202,12743,14.01,0.92,10,-2525.2114755,40424,0.001,433100,14852683.775,14202.8423828125
433203,12744,13.98,0.92,10,-2523.8905311100007,40436,,,,
433210,12745,13.98,0.92,10,-2523.1298089800002,40444,,,,
433223,12746,14.07,0.92,10,-2567.98910033,40449,0.001,433120,14424863.175,14273.737109375
433229,12747,14.08,0.92,10,-2568.7287318099998,40452,,,,
433329,12748,15.06,0.91,10,-2636.77500818,40469,0.001,433220,12420662.675,14318.61884765625
433332,12749,15.06,0.91,10,-2636.24375045,40471,,,,
433333,12750,14.95,0.91,10,-2628.14925028,40487,,,,
433344,12751,15.03,0.91,10,-2630.33508438,40557,0.001,433240,12812936.5125,14096.623046875
433353,12752,15.09,0.91,10,-2633.9985272900003,40560,,,,
433357,12753,15.08,0.91,10,-2643.9804387,40563,,,,
433362,12754,15.1,0.91,10,-2644.8238591899994,40571,0.001,433260,13353189.725,14332.94501953125
433365,12755,15.01,0.91,10,-2642.0437155499994,40588,,,,
433371,12756,15.0,0.91,10,-2660.577494169999,40596,,,,
433385,12757,15.08,0.91,10,-2685.2815712799993,40607,0.001,433280,14739908.225,14184.16328125
433391,12758,15.1,0.91,10,-2696.410915339999,40624,,,,
433394,12759,15.09,0.91,10,-2695.06611175,40642,,,,
433397,12760,15.07,0.91,10,-2694.20942242,40643,,,,
433400,12761,14.77,0.91,10,-2687.8124641499994,40661,,,,
433406,12762,14.7,0.91,10,-2685.5331644399994,40699,0.001,433300,13548003.675,14057.27265625
433439,12763,14.97,0.91,10,-2820.57701082,40714,0.001,433320,14019640.85,14152.85625
433539,12764,14.97,0.91,10,-2540.6380665799998,40747,0.001,433420,11951741.175,14019.05263671875
433544,12765,14.97,0.91,10,-2550.68575094,40755,0.001,433440,14297229.7,14116.89658203125
433548,12766,14.95,0.91,10,-2552.2918897499994,40798,,,,
433552,12767,14.89,0.91,10,-2540.82102439,40830,,,,
433554,12768,14.88,0.91,10,-2540.4848337499993,40851,,,,
433560,12769,14.7,0.91,10,-2517.0373145999997,40854,,,,
433660,12770,14.7,0.91,10,-2164.1015828500003,40889,0.001,433540,11874595.5,14323.655859375
433666,12771,14.65,0.91,10,-2162.33686343,40907,0.001,433560,13705821.225,14315.625390625
433669,12772,14.6,0.91,10,-2160.80366348,40929,,,,
433680,12773,14.61,0.91,10,-2149.29307716,40938,,,,
433687,12774,14.61,0.91,10,-2169.27683035,40997,0.001,433580,11869858.475,14080.0783203125
433691,12775,14.49,0.91,10,-2167.3705478499996,41004,,,,
433703,12776,14.58,0.91,10,-2199.54953914,41019,0.001,433600,13876549.025,14127.1337890625
433725,12777,14.76,0.91,10,-2204.4673735399997,41035,0.001,433620,16208099.025,14252.30810546875
433729,12778,14.75,0.91,10,-2202.3974313100002,41053,,,,
433735,12779,14.77,0.91,10,-2211.9964782999996,41060,,,,
433737,12780,13.79,0.92,10,-2185.2199862299994,41122,,,,
433837,12781,14.69,0.91,10,-2266.44525165,41153,0.001,433720,14590294.85,14134.40478515625
433842,12782,14.73,0.91,10,-2277.7057747100002,41156,0.001,433740,13291172.7,14098.08388671875
433850,12783,14.78,0.91,10,-2297.98846461,41170,,,,
433856,12784,14.82,0.91,10,-2289.00178868,41173,,,,
433860,12785,14.82,0.91,10,-2299.46168828,41175,,,,
433867,12786,14.85,0.91,10,-2311.10527301,41188,0.001,433760,11426567.125,14094.01396484375
433872,12787,14.88,0.91,10,-2313.25876571,41206,,,,
433878,12788,14.87,0.91,10,-2301.5576476699994,41209,,,,
433883,12789,14.89,0.91,10,-2292.79504413,41236,0.001,433780,14870228.35,14239.9732421875
433889,12790,14.92,0.91,10,-2294.0068273999996,41294,,,,
433896,12791,14.91,0.91,10,-2292.2238102599995,41308,,,,
433897,12792,14.7,0.91,10,-2274.0093947899995,41309,,,,
433901,12793,14.68,0.91,10,-2283.90282524,41316,0.001,433800,15024471.6,14073.42724609375
433911,12794,14.62,0.91,10,-2256.74583957,41326,,,,
433927,12795,14.69,0.91,10,-2259.1533079600003,41331,0.001,433820,14945187.375,13808.528125
433932,12796,14.68,0.91,10,-2258.3016186699997,41364,,,,
433937,12797,14.7,0.91,10,-2249.8791378399997,41366,,,,
433940,12798,14.7,0.91,10,-2249.88262805,41373,,,,
433944,12799,14.7,0.91,10,-2259.5794806,41380,0.001,433840,13527637.55,14051.0638671875
433953,12800,14.76,0.91,10,-2271.8506103900004,41400,,,,
433959,12801,14.68,0.91,10,-2258.2398736400005,41412,,,,
433985,12802,14.9,0.91,10,-2263.8200314500004,41435,0.001,433880,11983761.175,14039.862109375
434073,12803,15.67,0.91,10,-2193.43510666,41459,0.001,433960,13711817.675,13976.1650390625
434078,12804,15.67,0.91,10,-2192.98377996,41486,,,,
434081,12805,15.65,0.91,10,-2192.65619906,41489,0.001,433980,11133304.7,14111.58974609375
434091,12806,15.73,0.91,10,-2194.49706876,41493,,,,
434096,12807,15.7,0.91,10,-2202.97409459,41495,,,,
434100,12808,15.7,0.91,10,-2222.92951031,41517,,,,
434200,12809,15.7,0.91,10,-2269.93653588,41542,0.001,434080,13761646.425,14389.38740234375
434300,12810,15.7,0.91,10,-1484.49035882,41561,0.001,434180,14079304.375,14113.67119140625
434305,12811,14.75,0.92,10,-1454.7485213699997,41569,0.001,434200,14133644.7,13954.4728515625
434309,12812,14.75,0.92,10,-1443.8273596699996,41571,,,,
434314,12813,14.7,0.92,10,-1439.5444048899994,41573,,,,
434321,12814,14.73,0.92,10,-1440.4452435899993,41587,0.001,434220,12948790.875,13938.337109375
434329,12815,14.69,0.92,10,-1439.0464633399997,41606,,,,
434334,12816,14.66,0.92,10,-1438.1246770599994,41618,,,,
434337,12817,14.58,0.92,10,-1434.81051487,41666,,,,
434341,12818,14.51,0.92,10,-1430.3263491999999,41683,0.001,434240,17271083.7875,13969.01767578125
434345,12819,14.51,0.92,10,-1440.5354881499998,41701,,,,
434351,12820,14.53,0.92,10,-1452.2785562199995,41735,,,,
434368,12821,14.63,0.92,10,-1454.0025387499998,41760,0.001,434260,12670225.775,13908.351171875
434379,12822,13.74,0.93,10,-1378.1072142199998,41849,,,,
434390,12823,13.76,0.93,10,-1379.2191304399996,41900,0.001,434280,14821660.75,14184.45517578125
434395,12824,13.71,0.93,10,-1378.5617503299998,41903,,,,
434408,12825,12.84,0.94,10,-1345.2621895399998,41908,0.001,434300,12341611.25,14166.651171875
434412,12826,12.8,0.94,10,-1342.10149382,41920,,,,
434419,12827,12.82,0.94,10,-1323.9451051199994,41928,,,,
434424,12828,12.84,0.94,10,-1325.4143000499998,41957,0.001,434320,15236930.4125,14000.956640625
434524,12829,13.75,0.93,10,-1366.33961458,42005,0.001,434420,18016419.05,14237.8115234375
434532,12830,13.77,0.93,10,-1356.4543067700004,42009,,,,
434538,12831,13.8,0.93,10,-1356.8426868600002,42012,,,,
434543,12832,13.79,0.93,10,-1355.93085043,42014,0.001,434440,13278649.9875,14089.0376953125
434546,12833,13.8,0.93,10,-1335.9223540599999,42021,,,,
434553,12834,13.82,0.93,10,-1316.5118920399996,42034,,,,
434569,12835,13.96,0.93,10,-1322.0321286199999,42061,0.001,434460,14875396.35,13750.79072265625
434573,12836,13.96,0.93,10,-1322.9143422099996,42089,,,,
434588,12837,14.08,0.93,10,-1307.90586831,42124,0.001,434480,13103779.925,13890.1634765625
434594,12838,14.12,0.93,10,-1309.07754241,42157,,,,
434600,12839,14.14,0.93,10,-1310.7568488900004,42180,,,,
434603,12840,14.14,0.93,10,-1301.06126142,42183,0.001,434500,13694101.125,14104.611328125
434609,12841,14.17,0.93,10,-1301.82526307,42185,,,,
434614,12842,14.16,0.93,10,-1301.9494296699997,42193,,,,
434620,12843,14.18,0.93,10,-1302.999793,42201,,,,
434623,12844,14.2,0.93,10,-1303.3772530699998,42243,0.001,434520,13514766.525,13888.13515625
434628,12845,14.18,0.93,10,-1301.9189915199997,42316,,,,
434633,12846,14.1,0.93,10,-1267.5925206299999,42323,,,,
434637,12847,14.08,0.93,10,-1276.2370907799998,42340,,,,
434643,12848,13.14,0.94,10,-1240.35406207,42388,0.001,434540,12561542.95,14226.11591796875
434649,12849,13.17,0.94,10,-1282.1923420199998,42391,,,,
434651,12850,13.18,0.94,10,-1282.6421287199998,42489,,,,
434655,12851,13.11,0.94,10,-1281.9938657400003,42496,,,,
434665,12852,13.12,0.94,10,-1280.2779492900002,42515,0.001,434560,11951514.825,14076.8318359375
434677,12853,13.2,0.94,10,-1261.7515853999998,42521,,,,
434682,12854,13.2,0.94,10,-1283.94735459,42529,0.001,434580,10975202.2125,13979.021875
434690,12855,13.25,0.94,10,-1295.07983713,42538,,,,
434696,12856,13.25,0.94,10,-1294.26738909,42556,,,,
434796,12857,14.11,0.93,10,-1430.9411307700002,42599,0.001,434680,11873384.5125,13880.2205078125
434896,12858,15.05,0.92,10,-1493.42690774,42619,0.001,434780,12731574.5625,14087.8814453125
434902,12859,15.08,0.92,10,-1496.180574,42658,0.001,434800,13728412.15,14221.7962890625
434907,12860,15.1,0.92,10,-1497.3889689,42701,,,,
434912,12861,15.12,0.92,10,-1518.2955225199998,42743,,,,
434924,12862,15.18,0.92,10,-1523.23280621,42753,0.001,434820,13203932.8625,14164.47880859375
434961,12863,15.22,0.92,10,-1403.68017956,42769,0.001,434860,14802495.475,13948.1150390625
435061,12864,15.22,0.92,10,-1472.3161766999997,42803,0.001,434960,12702345.8,13814.90009765625
435066,12865,15.22,0.92,10,-1443.0314876199998,42856,,,,
435070,12866,15.22,0.92,10,-1442.31886016,42858,,,,
435075,12867,15.23,0.92,10,-1433.41628078,42861,,,,
435083,12868,15.29,0.92,10,-1456.1034386900003,42894,0.001,434980,15497325.7,13919.51806640625
435087,12869,15.27,0.92,10,-1426.1346838500003,42902,,,,
435093,12870,14.33,0.93,10,-1255.6857717799999,42910,,,,
435103,12871,14.37,0.93,10,-1258.12405544,42924,0.001,435000,15050352.9375,14166.90146484375
435123,12872,14.54,0.93,10,-1264.02303157,42930,0.001,435020,15475970.575,13802.5107421875
435129,12873,14.49,0.93,10,-1271.7121808900001,42948,,,,
435133,12874,14.46,0.93,10,-1279.8403154300001,42950,,,,
435137,12875,14.46,0.93,10,-1280.12065367,42978,,,,
435143,12876,14.4,0.93,10,-1249.68677697,42996,0.001,435040,12809542.15,14156.28759765625
435149,12877,14.24,0.93,10,-1246.9160573000001,42998,,,,
435154,12878,14.25,0.93,10,-1267.7809228900003,43026,,,,
435163,12879,14.28,0.93,10,-1271.43185049,43075,0.001,435060,16180258.775,13872.15224609375
435168,12880,14.31,0.93,10,-1263.7481007000001,43093,,,,
435172,12881,13.35,0.94,10,-1181.55009301,43095,,,,
435176,12882,13.34,0.94,10,-1181.507861,43098,,,,
435179,12883,13.29,0.94,10,-1160.99000487,43110,,,,
435184,12884,13.28,0.94,10,-1161.11167048,43113,0.001,435080,12968251.075,13828.54921875
435197,12885,13.37,0.94,10,-1155.08598858,43138,,,,
435201,12886,13.34,0.94,10,-1164.11364306,43160,0.001,435100,12512274.4375,14389.71181640625
435202,12887,13.3,0.94,10,-1161.74236055,43167,,,,
435208,12888,13.3,0.94,10,-1161.37861961,43195,,,,
435212,12889,13.29,0.94,10,-1190.59719743,43212,,,,
435219,12890,13.3,0.94,10,-1190.6180943999998,43225,,,,
435229,12891,13.33,0.94,10,-1190.18573116,43229,0.001,435120,14306200.2375,14035.6541015625
435233,12892,13.36,0.94,10,-1201.51958831,43236,,,,
435237,12893,13.36,0.94,10,-1190.74818534,43239,,,,
435241,12894,13.3,0.94,10,-1199.7320033300002,43256,0.001,435140,15332075.225,14000.76396484375
435249,12895,13.22,0.94,10,-1215.8230301600001,43265,,,,
435349,12896,14.17,0.93,10,-1249.7098867900002,43316,0.001,435240,13595249.225,13766.97373046875
435359,12897,14.22,0.93,10,-1249.6021420499999,43331,,,,
435407,12898,14.67,0.93,10,-1389.69704975,43408,0.001,435300,13056968.0875,14150.981640625
435411,12899,14.67,0.93,10,-1379.66611247,43440,,,,
435415,12900,14.62,0.93,10,-1359.2904282300003,43497,,,,
435423,12901,14.64,0.93,10,-1369.8761776400002,43505,0.001,435320,14147129.375,14168.48671875
435523,12902,15.38,0.92,10,-1415.22419437,43533,0.001,435420,14669487.825,14301.5353515625
435528,12903,14.55,0.92,10,-1395.49547129,43541,,,,
435532,12904,14.54,0.92,9,-1405.7924797099997,43578,,,,
435538,12905,14.57,0.92,9,-1427.0151698199998,43597,,,,
435541,12906,14.5,0.92,9,-1426.63385234,43614,0.001,435440,16735178.3125,14087.90966796875
435544,12907,14.48,0.92,9,-1416.4745750599998,43646,,,,
435557,12908,14.57,0.92,9,-1399.02109849,43651,,,,
435562,12909,13.62,0.93,9,-1330.4245723800004,43679,0.001,435460,12552237.05,14101.8716796875
435566,12910,12.66,0.94,9,-1261.3687737799999,43706,,,,
435568,12911,12.63,0.94,9,-1280.0372756699999,43708,,,,
435569,12912,12.6,0.94,9,-1278.94183973,43720,,,,
435574,12913,12.6,0.94,9,-1288.43633273,43728,,,,
435578,12914,12.57,0.94,9,-1287.46860238,43730,,,,
435581,12915,12.52,0.94,9,-1285.46464513,43742,0.001,435480,11699205.3125,14007.17421875
435584,12916,12.5,0.94,9,-1284.6980125,43754,,,,
435589,12917,12.52,0.94,9,-1286.1010976900002,43772,,,,
435593,12918,12.52,0.94,9,-1296.2498824900001,43789,,,,
435600,12919,12.55,0.94,9,-1267.48672556,43793,,,,
435611,12920,12.6,0.94,9,-1237.76526692,43822,0.001,435500,18203601.75,13940.6736328125
435624,12921,12.56,0.94,9,-1238.38321079,43857,0.001,435520,14212656.0,14094.47177734375
435630,12922,12.51,0.94,9,-1234.13844991,43881,,,,
435636,12923,12.46,0.94,9,-1261.69428958,43884,,,,
435638,12924,12.43,0.94,9,-1260.5262450199998,43901,,,,
435644,12925,12.36,0.94,9,-1260.0194828899998,43924,0.001,435540,16808446.55,13835.34228515625
435647,12926,12.35,0.94,9,-1259.57531065,43925,,,,
435651,12927,12.32,0.94,9,-1266.79299736,43928,,,,
435657,12928,12.33,0.94,9,-1286.36589766,43935,,,,
435661,12929,11.37,0.95,9,-1243.38381267,44003,0.001,435560,15161580.1,13899.410546875
435664,12930,11.32,0.95,9,-1241.96770419,44010,,,,
435677,12931,11.39,0.95,9,-1259.8752657199998,44050,,,,
435682,12932,11.39,0.95,9,-1250.1365986,44057,0.001,435580,15296508.0,13908.77431640625
435692,12933,11.46,0.95,9,-1262.36880323,44082,,,,
435698,12934,11.45,0.95,9,-1281.8142208499999,44089,,,,
435701,12935,11.32,0.95,9,-1276.65693656,44097,0.001,435600,11498514.7,13947.955859375
435705,12936,11.32,0.95,9,-1275.125887,44110,,,,
435725,12937,11.37,0.95,9,-1273.83829612,44121,0.001,435620,16712903.9,13766.42998046875
435740,12938,11.46,0.95,9,-1276.5441463099999,44153,,,,
435743,12939,11.43,0.95,9,-1273.9856786999999,44170,0.001,435640,12923135.6625,14136.15458984375
435747,12940,11.44,0.95,9,-1275.3142086099997,44172,,,,
435757,12941,11.48,0.95,9,-1266.81942262,44182,,,,
435762,12942,11.48,0.95,9,-1266.4428942099998,44190,0.001,435660,13859419.475,14053.67236328125
435792,12943,11.72,0.95,9,-1269.7913455100002,44217,0.001,435680,14157571.0,13930.38935546875
435808,12944,11.85,0.95,9,-1332.4397212500003,44239,0.001,435700,12761457.1,14289.9119140625
435811,12945,11.83,0.95,9,-1331.8934910300002,44247,,,,
435911,12946,12.78,0.94,9,-1888.80012852,44360,0.001,435800,12537363.3375,13994.2505859375
436011,12947,13.74,0.93,9,-1917.4289400599998,44424,0.001,435900,12989055.625,13965.530859375
436013,12948,13.7,0.93,9,-1895.1454595999999,44426,,,,
436031,12949,13.82,0.93,9,-1876.6624893500002,44437,0.001,435920,14926630.175,14092.98232421875
436036,12950,13.85,0.93,9,-1878.1173817299996,44450,,,,
436041,12951,13.86,0.93,9,-1877.71879288,44488,0.001,435940,12746856.8,13957.94912109375
436064,12952,13.99,0.93,9,-1884.14247542,44510,0.001,435960,11722883.1125,13962.43564453125
436070,12953,13.93,0.93,9,-1883.7508563000001,44518,,,,
436071,12954,13.89,0.93,9,-1859.9773937399996,44519,,,,
436075,12955,13.85,0.93,9,-1858.28350268,44557,,,,
436103,12956,14.07,0.93,9,-2015.90559307,44600,0.001,436000,14102087.15,14059.95693359375
436110,12957,13.14,0.94,9,-1845.50873693,44603,,,,
436114,12958,12.18,0.95,9,-1772.68179507,44610,,,,
436120,12959,12.18,0.95,9,-1770.70100587,44633,,,,
436124,12960,12.17,0.95,9,-1770.1570027899998,44645,0.001,436020,14408286.7,14101.33544921875
436134,12961,12.22,0.95,9,-1751.6867035700002,44709,,,,
436167,12962,12.43,0.95,9,-1753.3747821,44722,0.001,436060,14323130.625,13982.54716796875
436172,12963,12.11,0.95,9,-1747.7630008299998,44725,,,,
436177,12964,11.16,0.96,9,-1662.83926876,44748,,,,
436188,12965,11.22,0.96,9,-1664.1865753700001,44797,0.001,436080,13217234.00625,14151.17548828125
436191,12966,11.21,0.96,9,-1663.0310642200002,44824,,,,
436196,12967,11.21,0.96,9,-1662.38250236,44827,,,,
436201,12968,11.18,0.96,9,-1640.56459935,44840,0.001,436100,13207351.875,14123.0052734375
436301,12969,12.14,0.95,9,-1882.22665745,44877,0.001,436200,12359720.1,14115.14462890625
436307,12970,12.14,0.95,9,-1871.12995897,44895,,,,
436407,12971,13.04,0.94,9,-1909.41025293,44917,0.001,436300,13799506.8375,13884.2505859375
436413,12972,12.9,0.94,9,-1905.0844093500002,44934,,,,
436418,12973,12.89,0.94,9,-1894.9020697000003,44947,,,,
436425,12974,12.92,0.94,9,-1875.5714077800005,44960,0.001,436320,14824713.425,14043.33466796875
436430,12975,12.93,0.94,9,-1896.9467021300004,45007,,,,
436434,12976,12.91,0.94,9,-1914.8285607900002,45019,,,,
436451,12977,13.02,0.94,9,-1998.8324627900001,45052,0.001,436340,11353099.51875,14146.016015625
436455,12978,13.01,0.94,9,-1987.63869286,45054,,,,
436459,12979,12.96,0.94,9,-1974.2956591700004,45071,,,,
436464,12980,12.96,0.94,9,-1983.0539084300005,45074,0.001,436360,12494173.2375,13977.804296875
436564,12981,13.92,0.93,9,-2294.8822894600003,45113,0.001,436460,12581182.075,13943.1216796875
436572,12982,13.96,0.93,9,-2285.48497789,45127,,,,
436582,12983,14.03,0.93,9,-2286.5223112000003,45141,0.001,436480,13753595.9375,14074.45966796875
436597,12984,14.13,0.93,9,-2287.8228677300003,45156,,,,
436602,12985,14.05,0.93,9,-2313.6934925500004,45169,0.001,436500,12574725.275,14179.50087890625
436607,12986,14.06,0.93,9,-2294.17636763,45182,,,,
436611,12987,14.09,0.93,9,-2294.9307234800003,45189,,,,
436614,12988,14.06,0.93,9,-2294.4721912100003,45211,,,,
436618,12989,14.06,0.93,9,-2266.0408792200005,45219,,,,
436621,12990,14.02,0.93,9,-2284.7130847500002,45226,0.001,436520,13111308.8,14263.63935546875
436624,12991,13.95,0.93,9,-2283.54843081,45234,,,,
436634,12992,14.01,0.93,9,-2274.5420400000003,45249,,,,
436646,12993,14.09,0.93,9,-2309.4159237400004,45253,0.001,436540,14531104.825,13842.87421875
436652,12994,14.11,0.93,9,-2300.74667326,45261,,,,
436659,12995,14.1,0.93,9,-2282.3122386,45269,,,,
436663,12996,13.14,0.94,9,-2249.10663722,45277,0.001,436560,15261563.2875,13960.29248046875
436669,12997,13.1,0.94,9,-2249.05766298,45294,,,,
436675,12998,12.68,0.94,9,-2111.19546106,45302,,,,
436775,12999,13.64,0.93,9,-2214.4501637599997,45321,0.001,436660,13542288.55,13915.82021484375
436875,13000,14.6,0.92,9,-2251.16343477,45383,0.001,436760,15563370.25,14066.78896484375
436975,13001,15.52,0.91,9,-2317.77863386,45467,0.001,436860,14688605.45,13889.927734375
437075,13002,15.52,0.91,9,-3171.5866014900002,45496,0.001,436960,11335837.45,14100.83125
437078,13003,15.5,0.91,9,-3170.8008016799995,45513,,,,
437082,13004,15.5,0.91,9,-3160.1982326499997,45531,0.001,436980,11975254.875,14260.7619140625
437089,13005,15.51,0.91,9,-3142.8000392599997,45574,,,,
437097,13006,15.56,0.91,9,-3143.9044554999996,45589,,,,
437106,13007,15.62,0.91,9,-3165.2435601700004,45608,0.001,437000,14755616.9,13836.70791015625
437166,13008,16.09,0.91,9,-3189.2891792100004,45646,0.001,437060,12863568.4875,13815.0591796875
437169,13009,16.07,0.91,9,-3197.8864631700003,45673,,,,
437179,13010,16.13,0.91,9,-3178.94517947,45693,,,,
437187,13011,16.19,0.91,9,-3160.5426104300004,45726,0.001,437080,13370896.2,14035.73515625
437191,13012,16.22,0.91,9,-3181.95343506,45749,,,,
437197,13013,16.23,0.91,9,-3172.8466479700005,45753,,,,
437297,13014,17.19,0.9,9,-3235.7948231900004,45796,0.001,437180,11906662.175,13837.0443359375
437301,13015,17.2,0.9,9,-3236.9588849900006,45837,0.001,437200,16061895.175,13950.81484375
437308,13016,17.24,0.9,9,-3238.77357685,45846,,,,
437313,13017,17.24,0.9,9,-3257.5493124299996,45868,,,,
437318,13018,17.25,0.9,9,-3247.6472273599998,45921,,,,
437326,13019,17.26,0.9,9,-3248.11197206,45925,0.001,437220,14632470.5,13877.30302734375
437329,13020,17.18,0.9,9,-3245.75519341,45941,,,,
437429,13021,18.05,0.89,9,-4180.89052702,45955,0.001,437320,14791932.875,14097.80029296875
437436,13022,18.06,0.89,9,-4180.181735599999,45993,,,,
437440,13023,18.04,0.89,9,-4149.91176384,46006,,,,
437444,13024,18.06,0.89,9,-4151.1084458800005,46023,0.001,437340,15768064.18125,13972.70517578125
437446,13025,18.02,0.89,9,-4149.941364360001,46030,,,,
437448,13026,18.01,0.89,9,-4150.015292120001,46032,,,,
437454,13027,18.03,0.89,9,-4143.62948411,46050,,,,
437554,13028,18.97,0.88,9,-4186.540059390001,46099,0.001,437440,16276318.975,13757.86875
437558,13029,18.97,0.88,9,-4176.37170699,46121,,,,
437658,13030,19.94,0.87,9,-4216.1559187,46157,0.001,437540,12077701.1875,13921.11591796875
437663,13031,19.86,0.87,9,-4198.89859106,46165,0.001,437560,13041480.8,14026.29599609375
437710,13032,20.28,0.87,9,-4209.7621749,46178,0.001,437600,16457920.95625,13960.8296875
