time/total timesteps,time/time_elapsed,rollout/success rate,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/n_updates,train/actor_loss,train/critic_loss,train/learning_rate
392513,77714,0.88,5,-1721.5982064100003,19.32,10309,,,,
392517,77721,0.88,5,-1722.28615435,19.33,10310,,,,
392522,77729,0.88,5,-1706.8015279600002,18.62,10311,392420,13261.66484375,9547416.5125,0.001
392545,77758,0.89,5,-1674.7833698899997,17.85,10312,392440,13338.64228515625,10421913.9875,0.001
392548,77769,0.89,5,-1674.4344834100002,17.82,10313,,,,
392648,77839,0.88,5,-1698.4469158000002,18.73,10314,392540,13358.07080078125,8852816.31875,0.001
392654,77847,0.89,5,-1668.8670355200002,17.79,10315,,,,
392660,77855,0.89,5,-1648.5740037799999,17.76,10316,,,,
392664,77888,0.89,5,-1646.5059199400002,17.72,10317,392560,13503.49482421875,9707173.625,0.001
392670,77901,0.89,5,-1656.79047526,17.73,10318,,,,
392674,77924,0.89,5,-1440.2533748700005,17.48,10319,,,,
392685,77983,0.89,5,-1442.8954680100005,17.53,10320,392580,13305.148828125,9429443.0125,0.001
392688,77990,0.89,5,-1433.1241509200001,17.51,10321,,,,
392690,77992,0.89,5,-1421.2773867699998,17.41,10322,,,,
392695,78010,0.89,5,-1418.8571747800002,17.34,10323,,,,
392716,78057,0.89,5,-1423.0867034700004,17.5,10324,392600,13192.0029296875,10818079.025,0.001
392719,78069,0.89,5,-1420.9465155500004,17.46,10325,,,,
392721,78080,0.89,5,-1421.0173674500004,17.46,10326,392620,13534.742578125,9701388.34375,0.001
392725,78112,0.89,5,-1421.62758146,17.47,10327,,,,
392796,78132,0.89,5,-1432.40398904,18.12,10328,392680,13403.344921875,11941527.925,0.001
392801,78140,0.89,5,-1432.61400624,18.13,10329,392700,13431.9763671875,8844501.475,0.001
392901,78162,0.88,5,-1681.02183523,19.09,10330,392800,13346.19619140625,10225032.1125,0.001
393001,78233,0.87,5,-1810.59258221,20.03,10331,392900,13251.6734375,10741363.0,0.001
393023,78325,0.87,5,-1818.5997751499997,20.2,10332,392920,13293.67705078125,11127020.975,0.001
393025,78327,0.87,5,-1796.3905216899998,20.16,10333,,,,
393028,78329,0.87,5,-1796.5566388099996,20.16,10334,,,,
393032,78331,0.87,5,-1785.8186221199999,20.12,10335,,,,
393046,78336,0.87,5,-1781.85449395,20.02,10336,392940,13242.0109375,11161098.05,0.001
393050,78338,0.87,5,-1790.09080423,20.01,10337,,,,
393052,78355,0.87,5,-1790.3231541300004,20.02,10338,,,,
393057,78368,0.88,5,-1738.2214554899997,19.07,10339,,,,
393062,78391,0.88,5,-1749.33874999,19.08,10340,392960,13220.06201171875,10453373.725,0.001
393074,78395,0.88,5,-1739.9449384400002,19.14,10341,,,,
393080,78398,0.88,5,-1748.9424511599998,19.15,10342,,,,
393113,78428,0.88,5,-1758.4008785199997,19.45,10343,393000,13448.72451171875,11927229.1375,0.001
393122,78432,0.88,5,-1730.2275269699999,19.45,10344,393020,13239.77822265625,11227262.1875,0.001
393124,78434,0.88,5,-1728.20837132,19.42,10345,,,,
393224,78452,0.87,5,-1797.18451114,20.4,10346,393120,13190.04169921875,11516204.9875,0.001
393230,78469,0.87,5,-1786.49276545,20.41,10347,,,,
393330,78491,0.86,5,-1855.0611873299997,21.37,10348,393220,13355.4447265625,12469126.0625,0.001
393333,78493,0.86,5,-1855.10990849,21.36,10349,,,,
393433,78513,0.86,5,-1827.79208409,21.36,10350,393320,13405.359375,13011677.175,0.001
393533,78537,0.85,5,-1910.88186482,22.3,10351,393420,13268.9611328125,11562152.7375,0.001
393542,78560,0.85,5,-1923.0611940299998,22.35,10352,393440,13636.05078125,12587627.8875,0.001
393603,78580,0.85,5,-1963.31303902,22.88,10353,393500,13317.2142578125,12918430.85,0.001
393606,78592,0.85,5,-1961.89444399,22.84,10354,,,,
393642,78605,0.85,5,-1955.45432988,22.81,10355,393540,13442.96416015625,12195416.4125,0.001
393659,78611,0.86,5,-1889.5557963599997,21.98,10356,,,,
393671,78626,0.87,5,-1809.3037335799997,21.1,10357,393560,13461.517578125,10025833.29375,0.001
393677,78633,0.87,5,-1826.06514291,21.09,10358,,,,
393687,78637,0.88,5,-1803.5186821300001,20.19,10359,393580,13463.2181640625,10046278.85,0.001
393691,78644,0.88,5,-1794.03584988,20.17,10360,,,,
393694,78661,0.88,5,-1803.3879843500004,20.17,10361,,,,
393699,78710,0.88,5,-1763.0156291500004,20.17,10362,,,,
393706,78718,0.88,5,-1741.8069232700002,20.14,10363,393600,13214.56328125,10517371.95,0.001
393719,78752,0.88,4,-1712.50954307,20.16,10364,,,,
393819,78802,0.87,4,-1782.79220422,21.07,10365,393700,13260.28798828125,9249679.9625,0.001
393919,78863,0.86,4,-1861.3815504899999,22.05,10366,393800,13449.02705078125,13701099.975,0.001
393923,78865,0.86,4,-1862.13676131,22.07,10367,393820,13427.2841796875,10185894.2375,0.001
393929,78868,0.86,4,-1863.7629901299997,22.09,10368,,,,
394029,78910,0.85,4,-1911.86973264,23.03,10369,393920,13331.46142578125,14066160.8125,0.001
394035,78923,0.85,4,-1930.4867554800003,23.04,10370,,,,
394041,78941,0.85,4,-1931.8982657000004,23.06,10371,393940,13635.84208984375,11850294.5,0.001
394053,78960,0.85,4,-1936.67180216,23.14,10372,,,,
394059,78964,0.85,4,-1937.3207246700001,23.16,10373,,,,
394064,78987,0.85,4,-1934.60813734,23.07,10374,393960,13026.3470703125,10125923.65,0.001
394164,79028,0.84,4,-1969.05709642,24.01,10375,394060,13444.77861328125,12143479.25,0.001
394165,79044,0.84,4,-1968.4664126400003,23.99,10376,,,,
394168,79081,0.84,4,-1968.0470181800004,23.98,10377,,,,
394170,79088,0.84,4,-1967.6756141300004,23.97,10378,,,,
394179,79101,0.84,4,-1968.1823339300006,23.98,10379,,,,
394183,79124,0.84,4,-1966.8207237400006,23.95,10380,394080,13516.11005859375,9458067.5,0.001
394203,79136,0.84,4,-1960.8085289100004,24.09,10381,394100,13587.54208984375,7896814.05,0.001
394207,79139,0.84,4,-1929.3117009200005,24.01,10382,,,,
394212,79152,0.84,4,-1929.8523494100007,24.02,10383,,,,
394216,79159,0.84,4,-1929.0170687200005,23.99,10384,,,,
394222,79172,0.84,4,-1939.4709642000003,23.99,10385,394120,13248.633203125,10443770.125,0.001
394262,79183,0.85,4,-1919.0299520100002,23.39,10386,394160,13600.31083984375,9551255.075,0.001
394267,79200,0.85,4,-1905.8518264400002,23.36,10387,,,,
394273,79219,0.85,4,-1897.1554113,23.37,10388,,,,
394373,79241,0.84,4,-1954.2445483200001,24.3,10389,394260,13419.62587890625,9568155.65,0.001
394377,79245,0.84,4,-1955.80718771,24.32,10390,,,,
394477,79276,0.84,4,-1914.4798780800004,24.32,10391,394360,13107.4767578125,10855894.4875,0.001
394480,79309,0.84,4,-1848.2092466500003,23.72,10392,,,,
394580,79343,0.83,4,-1875.2941747900002,24.69,10393,394460,13482.41787109375,7992357.175,0.001
394584,79371,0.83,4,-1875.33272085,24.68,10394,394480,13465.7568359375,10275088.3625,0.001
394593,79374,0.83,4,-1877.80547167,24.68,10395,,,,
394612,79386,0.83,4,-1871.2725600300002,24.39,10396,394500,13391.24921875,11546666.975,0.001
394615,79388,0.84,4,-1797.47596507,23.42,10397,,,,
394619,79395,0.84,4,-1797.31393981,23.43,10398,,,,
394625,79438,0.84,4,-1797.5389208400002,23.44,10399,394520,13244.66953125,11065830.4,0.001
394632,79446,0.85,4,-1636.2550526,22.51,10400,,,,
394637,79453,0.85,4,-1647.44621664,22.54,10401,,,,
394647,79472,0.85,4,-1699.43548123,22.61,10402,394540,13315.3140625,9702545.35,0.001
394667,79483,0.85,4,-1704.7692058400003,22.77,10403,394560,13231.82041015625,11621497.4,0.001
394767,79507,0.84,4,-1725.0543408800006,23.71,10404,394660,13369.803125,10964625.8,0.001
394768,79514,0.84,4,-1712.4203177700006,23.65,10405,,,,
394793,79527,0.84,4,-1726.7249714400004,23.86,10406,394680,13534.70634765625,10235047.10625,0.001
394802,79531,0.85,4,-1530.0920289500002,22.95,10407,394700,13501.99033203125,10397030.25,0.001
394808,79544,0.85,4,-1531.8766719200003,22.97,10408,,,,
394816,79552,0.85,4,-1533.8717973100004,23.03,10409,,,,
394823,79561,0.85,4,-1563.3640305200004,23.06,10410,394720,13453.4244140625,10170445.1875,0.001
394867,79584,0.85,4,-1572.2929652200005,23.45,10411,394760,13270.59267578125,9469499.11875,0.001
394870,79586,0.85,4,-1574.0996965700003,23.25,10412,,,,
394876,79589,0.85,4,-1574.9826676800005,23.28,10413,,,,
394880,79597,0.86,4,-1549.7941356800004,22.32,10414,,,,
394890,79606,0.86,4,-1550.3340759900007,22.36,10415,394780,13313.33115234375,12011379.95,0.001
394896,79614,0.86,4,-1551.1794976200003,22.36,10416,,,,
394901,79622,0.86,4,-1552.0172138100002,22.37,10417,394800,13367.72197265625,11081746.7625,0.001
394906,79669,0.86,4,-1562.36180191,22.36,10418,,,,
394909,79672,0.86,4,-1561.98383358,22.35,10419,,,,
394915,79694,0.86,4,-1559.22976827,22.3,10420,,,,
395015,79729,0.85,4,-1673.3744621900003,23.27,10421,394900,13318.80869140625,11125746.9375,0.001
395026,79753,0.85,4,-1675.0909684700005,23.36,10422,394920,13465.7720703125,11337085.95,0.001
395126,79779,0.84,4,-1720.1371783200002,24.31,10423,395020,13029.60673828125,12170454.475,0.001
395226,79805,0.83,4,-1745.4515236,25.1,10424,395120,13357.1294921875,9701764.5875,0.001
395238,79809,0.83,4,-1748.9026348500001,25.19,10425,,,,
395240,79817,0.83,4,-1748.96437123,25.19,10426,,,,
395251,79820,0.83,4,-1810.7406927500006,25.26,10427,395140,13012.7013671875,13303519.7,0.001
395269,79826,0.83,4,-1791.25343339,24.73,10428,395160,13471.66240234375,12880180.0,0.001
395283,79872,0.83,4,-1791.0128795500004,24.82,10429,395180,13467.32626953125,10017573.2625,0.001
395285,79889,0.84,4,-1542.3723889999999,23.84,10430,,,,
395291,79892,0.85,4,-1412.8287830799998,22.9,10431,,,,
395296,79914,0.85,4,-1402.47764288,22.73,10432,,,,
395301,79932,0.85,4,-1403.8788443800001,22.76,10433,395200,13513.6255859375,11056559.25,0.001
395338,79944,0.85,4,-1513.1934338400004,23.1,10434,395220,13286.0953125,11340757.1,0.001
395351,79949,0.85,4,-1514.61214224,23.19,10435,395240,13272.83291015625,9407309.1625,0.001
395358,79956,0.85,4,-1553.0549879700002,23.12,10436,,,,
395362,79974,0.85,4,-1563.22526511,23.12,10437,395260,13363.16865234375,12040207.8375,0.001
395462,80028,0.84,4,-1981.5046911000004,24.1,10438,395360,13371.66259765625,13334873.5375,0.001
395473,80063,0.84,4,-1963.75418405,24.16,10439,,,,
395479,80066,0.84,4,-1953.23127352,24.17,10440,,,,
395579,80124,0.83,4,-2159.03582825,25.05,10441,395460,13179.10419921875,10834180.6625,0.001
395624,80157,0.83,4,-2139.5527619599998,25.44,10442,395520,13452.28896484375,10627966.8375,0.001
395724,80181,0.82,4,-2214.62505646,26.11,10443,395620,13460.608984375,10808709.025,0.001
395728,80198,0.82,4,-2212.45711046,26.06,10444,,,,
395733,80216,0.82,4,-2223.78890735,26.09,10445,,,,
395739,80219,0.83,4,-2156.56812192,25.15,10446,,,,
395766,80243,0.83,4,-2164.78723453,25.36,10447,395660,13431.3712890625,12708993.875,0.001
395771,80245,0.84,4,-2086.18763318,24.41,10448,,,,
395774,80272,0.84,4,-2086.5915946699997,24.41,10449,,,,
395812,80316,0.85,4,-2054.4066994199998,23.79,10450,395700,13334.07626953125,12173390.8125,0.001
395912,80364,0.85,4,-2002.2071290900003,23.79,10451,395800,13333.49736328125,13361692.525,0.001
396012,80399,0.84,4,-2093.8917575900005,24.7,10452,395900,13165.1287109375,10072442.0,0.001
396020,80403,0.84,4,-2053.0388529600004,24.17,10453,,,,
396120,80429,0.83,4,-2090.27625877,25.14,10454,396000,13253.57724609375,11902048.5125,0.001
396129,80443,0.83,4,-2084.45166921,24.87,10455,396020,13328.78974609375,12566158.475,0.001
396141,80462,0.83,4,-2083.05966375,24.82,10456,396040,13271.71953125,11981237.55,0.001
396145,80470,0.83,4,-2080.93925684,24.74,10457,,,,
396245,80491,0.82,4,-2116.4376219099995,25.68,10458,396140,13743.61181640625,10169418.575,0.001
396270,80514,0.82,4,-2140.46663185,25.83,10459,396160,13534.43115234375,10279693.90625,0.001
396370,80558,0.81,4,-2304.69512207,26.79,10460,396260,13160.29296875,9967584.0,0.001
396383,80563,0.81,4,-2297.2886279199997,26.89,10461,396280,13195.21904296875,12259514.3125,0.001
396414,80573,0.81,4,-2305.96592926,27.15,10462,396300,13388.97626953125,12147605.475,0.001
396419,80581,0.81,4,-2314.7067410799996,27.13,10463,,,,
396519,80613,0.8,4,-2347.3875922099996,28.0,10464,396400,13445.9646484375,11125023.2625,0.001
396619,80642,0.8,4,-2324.88244935,28.0,10465,396500,13349.19638671875,10559885.8,0.001
396719,80698,0.8,4,-2405.30045858,28.0,10466,396600,13160.169140625,10935948.075,0.001
396819,80727,0.79,4,-2454.92293323,28.96,10467,396700,13796.2095703125,9752512.025,0.001
396825,80745,0.79,4,-2454.5570210399997,28.96,10468,396720,13242.90751953125,10966982.74375,0.001
396830,80773,0.8,4,-2406.4592101,28.01,10469,,,,
396838,80797,0.8,4,-2387.0295888299997,28.03,10470,,,,
396841,80809,0.8,4,-2385.06094645,28.0,10471,396740,13560.66064453125,10394086.55,0.001
396844,80811,0.8,4,-2380.33882685,27.91,10472,,,,
396847,80833,0.8,4,-2378.9445641200005,27.88,10473,,,,
396852,80855,0.8,4,-2378.7504875500003,27.88,10474,,,,
396855,80862,0.81,4,-2323.1870920700003,26.91,10475,,,,
396856,80898,0.81,4,-2323.1870920700003,26.91,10476,,,,
396861,80926,0.81,4,-2323.4458976299998,26.93,10477,396760,13516.56259765625,11881315.4125,0.001
396865,80968,0.81,4,-2323.83991875,26.95,10478,,,,
396867,80970,0.81,4,-2331.54138245,26.88,10479,,,,
396872,80973,0.81,4,-2332.8178738300003,26.89,10480,,,,
396972,81020,0.8,4,-2363.4119785899998,27.69,10481,396860,13546.75048828125,9810491.11875,0.001
396978,81044,0.8,4,-2393.26246794,27.71,10482,,,,
397078,81101,0.79,4,-2413.5058611799996,28.66,10483,396960,13163.59462890625,10446651.5,0.001
397084,81129,0.79,4,-2425.94124295,28.68,10484,396980,13363.68544921875,10141029.5625,0.001
397092,81153,0.79,4,-2416.74398765,28.7,10485,,,,
397098,81161,0.79,4,-2416.50974304,28.36,10486,,,,
397115,81166,0.79,4,-2420.4748443400003,28.48,10487,397000,13542.1236328125,10443009.2875,0.001
397124,81194,0.79,4,-2469.93916978,28.51,10488,397020,13464.89375,11361894.075,0.001
397127,81221,0.8,4,-2411.32446583,27.54,10489,,,,
397139,81266,0.8,4,-2412.71579653,27.62,10490,,,,
397145,81274,0.81,4,-2368.78440054,26.68,10491,397040,13522.9486328125,7918290.725,0.001
397245,81289,0.8,4,-2394.32837091,27.65,10492,397140,13367.97119140625,11484635.725,0.001
397293,81316,0.81,4,-2482.95818967,27.13,10493,397180,13290.87861328125,11494309.625,0.001
397302,81325,0.81,4,-2483.17584652,27.18,10494,397200,13292.1484375,10221152.3,0.001
397402,81371,0.8,4,-2520.75218339,28.09,10495,397300,13529.46484375,8820773.075,0.001
397407,81388,0.8,4,-2515.71604724,27.95,10496,,,,
397417,81391,0.8,4,-2517.00666785,28.02,10497,,,,
397419,81403,0.8,4,-2517.2302288,28.0,10498,,,,
397424,81416,0.8,4,-2517.3050251500003,27.99,10499,397320,13509.24345703125,11654639.1375,0.001
397426,81423,0.8,4,-2516.7396561500004,27.94,10500,,,,
397526,81440,0.79,4,-2538.38875481,28.89,10501,397420,13324.14775390625,11430920.225,0.001
397529,81492,0.79,4,-2486.499896980001,28.82,10502,,,,
397537,81506,0.79,4,-2492.1445845300004,28.7,10503,,,,
397637,81544,0.79,4,-2533.94589208,28.7,10504,397520,13567.333203125,10309058.8375,0.001
397641,81552,0.79,4,-2535.58335826,28.73,10505,397540,13516.16259765625,10720909.15,0.001
397647,81574,0.79,4,-2531.80970673,28.54,10506,,,,
397652,81597,0.79,4,-2530.8280305,28.5,10507,,,,
397657,81625,0.79,4,-2539.07810931,28.49,10508,,,,
397662,81627,0.79,4,-2558.46450618,28.46,10509,397560,13457.75703125,9747815.2875,0.001
397666,81630,0.79,4,-2528.76470576,28.43,10510,,,,
397668,81662,0.79,4,-2518.2788924899996,28.01,10511,,,,
397671,81674,0.79,4,-2518.83860498,28.01,10512,,,,
397679,81697,0.79,4,-2518.97089574,28.03,10513,,,,
397683,81720,0.79,4,-2538.33697129,28.03,10514,397580,13403.35439453125,10356522.7875,0.001
397783,81747,0.78,4,-2638.39641885,28.93,10515,397680,13507.705859375,12953288.2625,0.001
397789,81760,0.78,4,-2658.37910022,28.93,10516,,,,
397790,81761,0.78,4,-2656.6606407199997,28.89,10517,,,,
397798,81780,0.78,4,-2636.19219153,28.92,10518,,,,
397802,81788,0.78,4,-2626.6563394199998,28.93,10519,397700,13368.60751953125,11800178.05,0.001
397806,81800,0.78,4,-2626.6637712099996,28.91,10520,,,,
397811,81828,0.79,4,-2513.7872937299994,27.96,10521,,,,
397819,81831,0.79,4,-2514.0448446699997,27.93,10522,,,,
397823,81854,0.8,4,-2479.26929006,26.97,10523,397720,13028.62861328125,13934456.85,0.001
397825,81866,0.81,4,-2448.3744073899998,25.99,10524,,,,
397834,81895,0.81,4,-2449.09732265,25.96,10525,,,,
397840,81897,0.81,4,-2450.6056094,26.0,10526,,,,
397843,81904,0.81,4,-2398.6063258500003,25.92,10527,397740,13325.77587890625,13365185.9375,0.001
397849,81917,0.81,4,-2395.7189797,25.8,10528,,,,
397851,81934,0.81,4,-2403.5163006,25.68,10529,,,,
397863,81953,0.81,4,-2407.09165631,25.78,10530,397760,13313.8166015625,12132411.5875,0.001
397867,81955,0.81,4,-2407.3341308000004,25.76,10531,,,,
397872,82003,0.81,4,-2406.82726248,25.76,10532,,,,
397876,82016,0.81,4,-2416.87145502,25.75,10533,,,,
397887,82045,0.81,4,-2339.43717034,25.49,10534,397780,13306.02763671875,12418299.3625,0.001
397892,82118,0.81,4,-2338.2048080900004,25.41,10535,,,,
397898,82142,0.81,4,-2299.78765321,25.4,10536,,,,
397903,82144,0.81,4,-2279.8101778600003,25.41,10537,397800,13325.394140625,9903682.3875,0.001
397908,82162,0.82,4,-1862.2796147699999,24.46,10538,,,,
397912,82164,0.82,4,-1860.19213303,24.39,10539,,,,
397918,82177,0.82,4,-1862.6264124999998,24.39,10540,,,,
397919,82188,0.83,4,-1663.7712912699997,23.4,10541,,,,
397923,82201,0.83,4,-1652.8544672299997,22.99,10542,397820,13602.7126953125,8590260.9875,0.001
397927,82218,0.84,4,-1578.82967374,22.03,10543,,,,
397932,82221,0.84,4,-1578.6741697000002,22.04,10544,,,,
397952,82232,0.84,4,-1581.99931371,22.19,10545,397840,13360.61318359375,12198453.725,0.001
397957,82234,0.84,4,-1582.1090504200004,22.18,10546,,,,
398057,82261,0.83,4,-1640.0981503600005,22.91,10547,397940,13255.79013671875,11402380.575,0.001
398079,82274,0.83,4,-1643.0831188200004,23.08,10548,397960,13511.63662109375,10144797.85,0.001
398084,82307,0.83,4,-1644.6084747900004,23.1,10549,397980,13452.02939453125,11097473.4625,0.001
398092,82320,0.83,4,-1635.5825024000003,22.8,10550,,,,
398096,82322,0.84,4,-1605.0220444800004,21.84,10551,,,,
398099,82329,0.85,4,-1501.27311246,20.87,10552,,,,
398168,82378,0.85,4,-1520.0869039,21.48,10553,398060,13114.7587890625,10120341.28125,0.001
398268,82410,0.85,4,-1510.03574628,21.48,10554,398160,13257.165625,13080246.3125,0.001
398274,82443,0.85,4,-1509.38434297,21.45,10555,,,,
398285,82467,0.85,4,-1519.54838563,21.44,10556,398180,13459.5189453125,10677121.6,0.001
398291,82475,0.85,4,-1550.2534941700003,21.46,10557,,,,
398391,82495,0.85,4,-1528.93851438,21.46,10558,398280,13423.7708984375,10223968.0625,0.001
398395,82513,0.85,4,-1501.8323794700004,21.25,10559,,,,
398398,82514,0.86,4,-1336.4161995100003,20.28,10560,,,,
398421,82548,0.86,4,-1351.4957638700005,20.38,10561,398320,13497.8154296875,7900335.6875,0.001
398428,82556,0.86,4,-1363.9872283300003,20.14,10562,,,,
398452,82563,0.86,4,-1358.7149117400002,20.33,10563,398340,13539.40263671875,9873579.825,0.001
398454,82564,0.87,4,-1320.9739207499997,19.35,10564,,,,
398549,82613,0.88,4,-1295.5784225200002,19.3,10565,398440,13440.26669921875,11819714.375,0.001
398554,82621,0.89,4,-1147.2513093600003,18.35,10566,,,,
398555,82632,0.9,4,-1096.6388980600002,17.36,10567,,,,
398557,82633,0.9,4,-1095.47807674,17.32,10568,,,,
398613,82680,0.9,4,-1128.36375298,17.83,10569,398500,13566.26201171875,11899845.1,0.001
398619,82688,0.9,4,-1137.5530661900002,17.81,10570,,,,
398621,82720,0.9,4,-1137.4378839800002,17.8,10571,398520,13375.69072265625,9827969.7,0.001
398627,82728,0.9,4,-1167.9621203000002,17.83,10572,,,,
398629,82740,0.9,4,-1167.80942727,17.82,10573,,,,
398635,82743,0.9,4,-1177.91652973,17.83,10574,,,,
398646,82762,0.9,4,-1201.36908922,17.91,10575,398540,13459.74775390625,11885852.025,0.001
398652,82775,0.9,4,-1222.39558834,17.96,10576,,,,
398659,82784,0.9,4,-1233.69045527,17.98,10577,,,,
398668,82793,0.9,4,-1235.61537473,18.03,10578,398560,13576.94912109375,12357097.35,0.001
398768,82865,0.89,4,-1271.3519997399999,19.01,10579,398660,13411.537890625,10864821.6875,0.001
398774,82888,0.89,4,-1280.57709751,19.02,10580,,,,
398798,82897,0.9,4,-1282.45693605,18.26,10581,398680,13526.8447265625,8061390.2625,0.001
398826,82907,0.9,4,-1260.89937742,18.48,10582,398720,13501.821875,9559514.0625,0.001
398832,82910,0.91,4,-1231.0401685200002,17.54,10583,,,,
398858,82917,0.91,4,-1244.25845352,17.74,10584,398740,13487.0927734375,10342567.375,0.001
398868,82921,0.91,4,-1267.2338079800002,17.76,10585,398760,13709.76806640625,11806743.025,0.001
398875,82930,0.91,4,-1268.8531057300002,17.77,10586,,,,
398879,82937,0.91,4,-1265.4012918699998,17.64,10587,,,,
398885,82950,0.91,4,-1215.5181182999997,17.61,10588,398780,13527.44697265625,11485822.45,0.001
398890,82958,0.91,4,-1216.54180536,17.63,10589,,,,
398894,82970,0.91,4,-1234.2465658099998,17.55,10590,,,,
398994,82988,0.9,4,-1277.9359611499997,18.49,10591,398880,13641.91591796875,13277176.9125,0.001
398999,82991,0.91,4,-1253.1332785999998,17.54,10592,,,,
