rollout/ep_len_mean,time/fps,train/n_updates,time/total timesteps,train/learning_rate,rollout/ep_rew_mean,train/critic_loss,time/episodes,rollout/success rate,time/time_elapsed,train/actor_loss
47.83,10,293720,293840,0.001,-37.00448626,391.36553955078125,4204,0.66,27481,122.52519989013672
47.39,10,293740,293849,0.001,-36.92839791,263.30924396514894,4205,0.66,27483,122.90940856933594
47.74,10,293780,293895,0.001,-38.69884038,525.7681306838989,4206,0.66,27493,122.20019302368163
47.74,10,,293900,,-38.70520134999999,,4207,0.66,27501,
46.81,10,293800,293907,0.001,-38.36379949,432.5614608764648,4208,0.67,27503,122.41967315673828
47.47,10,293900,294007,0.001,-42.988369569999996,434.9979700088501,4209,0.66,27533,121.94304733276367
47.08,10,,294012,,-42.86684792,,4210,0.66,27535,
47.13,10,293920,294025,0.001,-42.88065955,436.0439931869507,4211,0.66,27539,122.59183502197266
47.6,10,294020,294125,0.001,-43.146880290000006,374.32115879058836,4212,0.65,27559,122.93694229125977
47.43,10,,294138,,-43.106814570000004,,4213,0.65,27564,
48.03,10,294120,294238,0.001,-43.93654036,438.1909303665161,4214,0.64,27588,122.22924270629883
48.03,10,294220,294338,0.001,-43.454642009999986,477.1273540496826,4215,0.64,27610,121.96627349853516
48.06,10,294240,294351,0.001,-43.573086819999986,462.55400505065916,4216,0.64,27616,122.6856071472168
47.12,10,,294357,,-41.82878519999999,,4217,0.65,27619,
47.09,10,294260,294364,0.001,-41.817993050000005,477.19154872894285,4218,0.65,27627,122.20590744018554
46.31,10,294280,294386,0.001,-41.53760177,499.46716690063477,4219,0.66,27634,122.87678298950195
47.22,10,294380,294486,0.001,-42.38872013,358.2153636932373,4220,0.65,27658,123.35678100585938
47.07,10,,294492,,-42.31413893,,4221,0.65,27661,
47.24,10,294400,294515,0.001,-42.64253818999999,473.3374601364136,4222,0.65,27669,122.37353210449218
47.24,10,294420,294523,0.001,-42.65243861,332.01014709472656,4223,0.65,27672,122.74788665771484
47.24,10,294520,294623,0.001,-39.51932279,290.7547779083252,4224,0.65,27693,121.61471252441406
48.13,10,294620,294723,0.001,-40.09674174,343.60020275115966,4225,0.64,27717,123.5477165222168
48.1,10,,294731,,-40.0773665,,4226,0.64,27726,
47.89,10,,294736,,-39.99820439,,4227,0.64,27744,
48.84,10,294720,294836,0.001,-40.60684474999999,353.98876838684083,4228,0.63,27771,124.43891525268555
48.79,10,294740,294841,0.001,-40.531160750000005,413.32067451477053,4229,0.63,27773,122.97650985717773
49.7,10,294840,294941,0.001,-44.19368034,256.73082275390624,4230,0.62,27798,123.71128845214844
49.84,10,294860,294964,0.001,-44.11055027000001,607.5891187667846,4231,0.62,27805,120.87256393432617
49.55,10,,294969,,-44.06288121000001,,4232,0.62,27807,
50.38,10,294960,295069,0.001,-44.45952882,416.5467674255371,4233,0.61,27838,122.46197357177735
50.34,10,,295076,,-44.453191100000005,,4234,0.61,27841,
50.36,10,294980,295089,0.001,-44.617822770000004,393.1901428222656,4235,0.61,27850,121.312158203125
49.45,10,,295098,,-43.871869370000006,,4236,0.62,27854,
49.45,10,295080,295198,0.001,-43.53460129,408.88853855133056,4237,0.62,27874,122.33752059936523
48.5,10,295100,295203,0.001,-42.04798633,487.1620979309082,4238,0.63,27876,121.8319694519043
47.64,10,,295217,,-41.4060532,,4239,0.64,27881,
47.55,10,295120,295236,0.001,-41.33747006000001,459.2918630599976,4240,0.64,27887,122.67818069458008
47.65,10,295140,295254,0.001,-41.35942461000001,439.219260597229,4241,0.64,27893,122.13521041870118
47.8,10,295240,295354,0.001,-41.83511061,309.81059341430665,4242,0.63,27918,123.5462158203125
48.72,10,295340,295454,0.001,-42.14561353000001,331.5321979522705,4243,0.62,27947,123.489501953125
47.8,10,295360,295462,0.001,-41.08121634,518.2208576202393,4244,0.63,27955,121.1583480834961
48.06,10,295380,295499,0.001,-41.4356795,627.0235765457153,4245,0.63,27967,121.7716064453125
48.13,10,295400,295512,0.001,-41.4432013,375.8094058990479,4246,0.63,27976,122.66663818359375
47.29,10,295420,295528,0.001,-40.68712066,408.9105281829834,4247,0.64,27981,123.8667221069336
47.44,10,295440,295549,0.001,-40.762363549999996,438.7957622528076,4248,0.64,27990,122.9787696838379
46.69,10,295460,295574,0.001,-39.84849208999999,387.7609691619873,4249,0.65,28001,121.8586212158203
46.93,10,295500,295603,0.001,-39.945028089999994,455.13145904541017,4250,0.65,28019,122.82567977905273
45.97,10,,295607,,-39.38038411,,4251,0.66,28020,
46.91,10,295600,295707,0.001,-39.74375397,458.94852447509766,4252,0.65,28036,122.29783706665039
46.06,10,295620,295722,0.001,-36.731937650000006,600.4064010620117,4253,0.66,28041,121.82720031738282
46.23,10,295640,295745,0.001,-36.80918887000001,451.0968070983887,4254,0.66,28048,120.95591735839844
45.3,10,,295752,,-36.566141900000005,,4255,0.67,28050,
45.27,10,295660,295767,0.001,-36.54612834,334.73827133178713,4256,0.67,28055,123.84343490600585
44.33,10,,295773,,-35.80392115,,4257,0.68,28058,
44.52,10,295700,295812,0.001,-35.818904700000004,469.4108407974243,4258,0.68,28066,122.61131973266602
44.53,10,,295818,,-35.81741865000001,,4259,0.68,28069,
43.82,10,295740,295847,0.001,-35.56224157,422.96013298034666,4260,0.69,28077,122.71856689453125
42.91,10,,295856,,-35.09970949,,4261,0.7,28081,
42.97,10,295760,295866,0.001,-35.115652139999995,568.8143318176269,4262,0.7,28085,121.73822784423828
42.03,10,,295872,,-33.87355151,,4263,0.71,28088,
42.73,10,295840,295943,0.001,-34.127866759999996,508.3698532104492,4264,0.71,28106,121.87007217407226
43.57,10,295920,296031,0.001,-34.33801947,538.7120100021363,4265,0.71,28134,123.08621749877929
43.53,10,,296037,,-34.436072540000005,,4266,0.71,28142,
43.84,10,296020,296137,0.001,-35.41195599,529.2984460830688,4267,0.7,28166,121.91758651733399
42.88,10,296040,296141,0.001,-34.68959155,388.64766063690183,4268,0.71,28174,123.71213836669922
42.26,10,296060,296179,0.001,-31.82237157,370.1258939743042,4269,0.72,28181,123.69928436279297
42.25,10,296080,296193,0.001,-31.838140730000006,228.964186000824,4270,0.72,28186,123.04109497070313
41.29,10,,296197,,-30.715809730000004,,4271,0.73,28188,
41.27,10,296100,296204,0.001,-30.75843025,494.97681732177733,4272,0.73,28192,123.305029296875
41.26,10,296120,296224,0.001,-30.513017530000006,381.5938077926636,4273,0.73,28197,122.39522323608398
41.05,10,,296238,,-30.476536250000002,,4274,0.73,28201,
40.09,10,296140,296242,0.001,-30.00499433,492.08376960754396,4275,0.74,28203,123.25722198486328
39.11,10,,296244,,-29.013201159999998,,4276,0.75,28204,
39.42,10,296180,296283,0.001,-29.552115259999997,727.5982402801513,4277,0.75,28222,121.3255714416504
38.49,10,,296290,,-29.03494772,,4278,0.76,28225,
37.57,10,,296298,,-28.58184181,,4279,0.77,28228,
37.59,10,296280,296398,0.001,-29.40619407,460.348380279541,4280,0.76,28249,121.49219055175782
37.59,10,296380,296498,0.001,-28.446712920000003,353.63782730102537,4281,0.76,28274,123.00943527221679
37.29,10,296400,296520,0.001,-28.376293130000004,378.8592180252075,4282,0.76,28286,122.5396514892578
38.15,10,296500,296620,0.001,-29.147276310000006,362.5867509841919,4283,0.75,28307,123.03143463134765
38.04,10,296600,296709,0.001,-28.893482200000005,479.7626310348511,4284,0.76,28330,122.39637451171875
37.35,10,296620,296733,0.001,-28.743582280000002,392.87057838439944,4285,0.76,28342,123.98254928588867
38.3,10,296720,296833,0.001,-29.77668558,542.2952573776245,4286,0.75,28368,121.21958084106446
38.29,10,296740,296853,0.001,-29.77190107,424.27014083862304,4287,0.75,28373,122.79268112182618
37.39,10,296760,296863,0.001,-27.01403232,435.4268268585205,4288,0.76,28381,122.63269653320313
38.01,10,296860,296963,0.001,-27.596928159999997,473.97568397521974,4289,0.75,28411,121.35438766479493
37.32,10,,296969,,-27.375019159999997,,4290,0.75,28414,
37.3,10,,296975,,-27.37256953,,4291,0.75,28418,
37.25,10,,296979,,-27.37258724,,4292,0.75,28421,
37.64,10,296920,297029,0.001,-27.81958683,459.63185424804686,4293,0.75,28443,122.0179328918457
37.64,10,297020,297129,0.001,-27.07865091,462.36359157562254,4294,0.75,28466,120.83061828613282
37.63,10,,297134,,-27.08233083,,4295,0.75,28468,
38.59,10,297120,297234,0.001,-27.982277609999997,315.87509269714354,4296,0.74,28493,122.89191055297852
38.55,10,,297240,,-27.999718239999996,,4297,0.74,28495,
37.61,10,297140,297246,0.001,-27.44743696,530.746036529541,4298,0.75,28504,122.86288223266601
37.45,10,,297258,,-27.381394480000004,,4299,0.75,28509,
38.38,10,297240,297358,0.001,-28.10037717,433.2164644241333,4300,0.74,28528,122.39574356079102
38.38,10,297340,297458,0.001,-23.49308294,472.3372184753418,4301,0.74,28547,122.06563262939453
37.57,10,297360,297477,0.001,-22.82026611,398.8571851730347,4302,0.75,28554,121.3226333618164
37.47,10,297380,297487,0.001,-22.763926219999995,442.42615566253664,4303,0.75,28558,122.31951751708985
36.5,10,,297490,,-22.404105379999997,,4304,0.76,28560,
36.5,10,,297499,,-22.415475079999997,,4305,0.76,28564,
36.09,10,297400,297504,0.001,-20.64407244,436.1208671569824,4306,0.76,28567,122.54449615478515
37.04,10,297500,297604,0.001,-21.1009171,391.0385005950928,4307,0.75,28589,122.5038558959961
37.23,10,297520,297630,0.001,-21.11968625,514.9544721603394,4308,0.75,28602,122.45760803222656
36.27,10,,297634,,-16.440856170000004,,4309,0.76,28604,
36.27,10,,297639,,-16.442543880000002,,4310,0.76,28607,
37.14,10,297620,297739,0.001,-16.722972570000003,429.5370841026306,4311,0.75,28638,122.004443359375
37.14,10,297720,297839,0.001,-18.907621650000003,457.3277452468872,4312,0.75,28667,121.85399169921875
38.01,10,297820,297939,0.001,-19.504052410000003,351.26986331939696,4313,0.74,28689,122.89213409423829
37.09,10,297840,297947,0.001,-18.530007450000003,471.32984085083007,4314,0.75,28692,120.78094711303712
37.09,10,297940,298047,0.001,-18.72951123,444.6897451400757,4315,0.75,28729,122.3283920288086
37.12,10,297960,298063,0.001,-18.651513689999998,602.7185180664062,4316,0.75,28733,120.72472457885742
37.12,10,,298069,,-18.69935309,,4317,0.75,28740,
37.12,10,,298076,,-18.696315939999998,,4318,0.75,28743,
36.97,10,297980,298083,0.001,-18.66612582,445.9758975982666,4319,0.75,28752,121.42192916870117
36.97,10,298080,298183,0.001,-18.461545909999998,388.229979133606,4320,0.75,28782,121.01743392944336
36.99,10,,298191,,-18.50647637,,4321,0.75,28784,
37.76,10,298180,298291,0.001,-18.66924022,324.27802028656004,4322,0.74,28809,122.27844924926758
37.78,10,298200,298301,0.001,-18.67137195,480.42274780273436,4323,0.74,28813,120.75352935791015
37.03,10,298220,298326,0.001,-18.68696655,410.39039573669436,4324,0.75,28820,121.48819122314453
36.26,10,298240,298349,0.001,-18.45752598,298.703277015686,4325,0.76,28835,123.22376098632813
36.99,10,298320,298430,0.001,-18.71024833,476.57478466033933,4326,0.76,28860,121.94339523315429
37.03,10,,298439,,-18.71706234,,4327,0.76,28870,
36.06,10,298340,298442,0.001,-18.100512699999996,521.8034194946289,4328,0.77,28872,121.13030242919922
36.03,10,,298444,,-18.093010389999996,,4329,0.77,28873,
36.03,10,298440,298544,0.001,-14.994363549999997,521.5187324523926,4330,0.77,28900,122.41998901367188
35.94,10,,298558,,-15.14362287,,4331,0.77,28905,
35.95,10,298460,298564,0.001,-15.152187790000001,418.4004686355591,4332,0.77,28908,121.71360473632812
35.0,10,,298569,,-14.74624965,,4333,0.78,28910,
35.0,10,,298576,,-14.748204659999999,,4334,0.78,28912,
34.93,10,298480,298582,0.001,-14.56933843,463.4166509628296,4335,0.78,28915,122.2746368408203
35.84,10,298580,298682,0.001,-14.828001030000001,470.7997657775879,4336,0.77,28939,120.53523483276368
34.93,10,,298691,,-14.147408199999997,,4337,0.78,28947,
34.95,10,,298698,,-14.207700209999999,,4338,0.78,28948,
35.07,10,298620,298724,0.001,-14.340428529999999,398.5537691116333,4339,0.78,28956,120.92592315673828
35.88,10,298720,298824,0.001,-15.29067402,542.2939432144165,4340,0.77,28980,120.97024154663086
35.88,10,298740,298842,0.001,-15.441922690000002,509.38687057495116,4341,0.77,28986,121.15012893676757
35.88,10,298840,298942,0.001,-15.692226949999998,433.22236824035645,4342,0.77,29009,122.27118453979492
35.09,10,298860,298963,0.001,-15.460161309999998,397.17817001342775,4343,0.78,29016,120.97611770629882
35.09,10,,298971,,-15.45154044,,4344,0.78,29019,
34.79,10,,298978,,-15.094173690000002,,4345,0.78,29022,
34.73,10,298880,298985,0.001,-15.086490540000002,502.15708236694337,4346,0.78,29025,121.72433242797851
35.57,10,298980,299085,0.001,-16.09965447,334.98577404022217,4347,0.77,29059,121.3314811706543
35.41,10,,299090,,-16.02201526,,4348,0.77,29060,
35.24,10,,299098,,-15.927495800000004,,4349,0.77,29063,
34.99,10,299000,299102,0.001,-15.83015789,402.7746711730957,4350,0.77,29064,122.32569961547851
35.34,10,299040,299141,0.001,-15.98137125,461.750966835022,4351,0.77,29078,122.55758285522461
34.95,10,299100,299202,0.001,-15.84765868,455.2256660461426,4352,0.78,29097,121.74180297851562
34.85,10,,299207,,-15.826952919999998,,4353,0.78,29099,
35.17,10,299160,299262,0.001,-15.983438249999999,408.0659337997437,4354,0.78,29117,121.61544952392578
36.1,10,299260,299362,0.001,-16.77317384,506.96988677978516,4355,0.77,29138,121.88389511108399
36.95,10,299360,299462,0.001,-17.636402059999995,406.0857357025146,4356,0.76,29162,121.65117568969727
37.89,10,299460,299562,0.001,-18.41768686,494.1018873214722,4357,0.75,29188,121.61999740600587
38.5,10,299560,299662,0.001,-19.23102802,450.40994815826417,4358,0.74,29214,121.28721694946289
39.44,10,299660,299762,0.001,-20.28621781,532.852128982544,4359,0.73,29241,121.2246925354004
39.25,10,,299772,,-20.30410717,,4360,0.73,29244,
39.63,10,299700,299819,0.001,-20.42748209,332.5955987930298,4361,0.73,29255,120.7423713684082
39.69,10,299720,299835,0.001,-20.44539457,469.9918954849243,4362,0.73,29261,120.16624298095704
39.74,10,299740,299846,0.001,-20.442395429999994,456.8468814849854,4363,0.73,29274,120.6554458618164
40.03,10,299840,299946,0.001,-21.126908510000003,401.1994493484497,4364,0.72,29295,120.92620544433593
39.18,10,,299949,,-20.910593770000002,,4365,0.72,29297,
39.16,10,,299953,,-20.80017911,,4366,0.72,29299,
38.23,10,,299960,,-19.125797880000004,,4367,0.73,29307,
38.32,10,299860,299973,0.001,-18.940521020000002,430.12376937866213,4368,0.73,29311,121.43734207153321
38.0,10,,299979,,-18.88438768,,4369,0.73,29313,
