time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/fps,rollout/ep_len_mean,time/iterations,train/n_updates,train/loss,train/clip_range,train/explained_variance,train/approx_kl,train/std,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/learning_rate
18517,-542.8720741000001,362700,19,98.66,627,18125,680.0455932617188,0.2,0.06784218549728394,0.06897418,0.8563095331192017,-7.5790221214294435,-0.005615622512959817,1650.33486328125,0.2779999986290932,0.0003
18548,-542.8776455,362800,19,98.66,628,18130,771.9448852539062,0.2,-0.031864047050476074,0.04210206,0.8562177419662476,-7.578529357910156,-0.004158145756446174,1741.845654296875,0.22399999797344208,0.0003
18570,-543.327087,362900,19,98.66,629,18135,849.9686279296875,0.2,-0.048200011253356934,0.10445053,0.85614013671875,-7.5779194831848145,-0.0063861635062494315,1912.8509521484375,0.3679999940097332,0.0003
18597,-543.2614853800001,363000,19,98.66,630,18140,875.47119140625,0.2,0.055927932262420654,0.07581935,0.8561005592346191,-7.577471542358398,-0.01530233635012337,1765.1017333984375,0.32799998968839644,0.0003
18613,-542.907693,363100,19,98.66,631,18145,1004.2907104492188,0.2,-0.021254301071166992,0.12714037,0.8560826182365417,-7.577265357971191,-0.016623483612784186,2017.516552734375,0.4339999943971634,0.0003
18630,-543.1291893800001,363200,19,98.66,632,18150,1074.5015869140625,0.2,-0.042682647705078125,0.11413167,0.8560770750045776,-7.577180671691894,-0.009429420296100943,2251.66044921875,0.39799998700618744,0.0003
18649,-543.2611355299999,363300,19,98.66,633,18155,1104.8037109375,0.2,-0.030740976333618164,0.09038391,0.8560580611228943,-7.577102375030518,-0.009002031885029283,2226.997119140625,0.33999998718500135,0.0003
18669,-543.06463536,363400,19,98.66,634,18160,1144.6658935546875,0.2,-0.02100193500518799,0.12054649,0.8560220003128052,-7.576900768280029,-0.01456942341501417,2297.6734375,0.36199999451637266,0.0003
18692,-543.07314239,363500,19,98.66,635,18165,1189.849853515625,0.2,-0.0051506757736206055,0.14776517,0.8559889793395996,-7.5766314506530765,-0.009503534167743055,2380.04248046875,0.44799999594688417,0.0003
18712,-543.3816637299999,363600,19,98.66,636,18170,1242.60400390625,0.2,-0.05403423309326172,0.03861946,0.8559686541557312,-7.576440715789795,-0.013459915891144193,2498.3052734375,0.29999999701976776,0.0003
18749,-543.34911658,363700,19,98.66,637,18175,1240.0606689453125,0.2,-0.008790969848632812,0.576754,0.8559245467185974,-7.576223087310791,-0.01438675151730422,2487.08125,0.5879999756813049,0.0003
18783,-543.2702680199999,363800,19,98.66,638,18180,1266.3016357421875,0.2,-0.02563154697418213,0.23645586,0.8558907508850098,-7.575919246673584,-0.012277076430473243,2541.29443359375,0.507999986410141,0.0003
18820,-543.23831644,363900,19,98.66,639,18185,1262.3658447265625,0.2,-0.020977377891540527,0.46060637,0.855867862701416,-7.575755405426025,-0.010661079033161514,2545.084765625,0.5319999814033508,0.0003
18857,-542.91720442,364000,19,98.66,640,18190,1352.014404296875,0.2,-0.12567615509033203,1.5501153,0.8558816313743591,-7.57570161819458,-0.0004111967111384729,2710.216796875,0.6559999942779541,0.0003
18876,-542.7799669100001,364100,19,98.66,641,18195,1263.3665771484375,0.2,-0.002596735954284668,0.32857895,0.855876088142395,-7.575780296325684,-0.01083991334962775,2541.810986328125,0.5639999747276306,0.0003
18911,-542.48509158,364200,19,98.66,642,18200,1311.6055908203125,0.2,-0.04864060878753662,0.69450665,0.8558343648910522,-7.57557315826416,-0.007557347189867869,2651.543212890625,0.6419999837875366,0.0003
18951,-542.3439038800001,364300,19,98.66,643,18205,1285.4771728515625,0.2,-0.04815113544464111,0.12931609,0.8556923866271973,-7.575162124633789,-0.005548707805428421,2598.347119140625,0.3859999865293503,0.0003
18981,-542.41573177,364400,19,98.66,644,18210,1350.0711669921875,0.2,-0.05321371555328369,0.35027918,0.8555828928947449,-7.574139499664307,-0.003503109902521828,2695.373583984375,0.5559999823570252,0.0003
19011,-542.48002488,364500,19,98.66,645,18215,1339.3155517578125,0.2,-0.04990053176879883,0.22569633,0.8555145263671875,-7.573474311828614,-0.003305292956792982,2694.16728515625,0.5079999983310699,0.0003
19038,-542.49966415,364600,19,98.66,646,18220,1369.62255859375,0.2,-0.04120302200317383,0.6910478,0.8555495142936707,-7.573306465148926,-0.01080882134992862,2747.77919921875,0.6239999890327453,0.0003
19074,-542.48756226,364700,19,98.66,647,18225,1332.823974609375,0.2,-0.006179451942443848,1.1784275,0.8555859327316284,-7.573593616485596,-0.0027431305636127943,2676.56748046875,0.6359999895095825,0.0003
19110,-542.6611701300001,364800,19,98.66,648,18230,1355.060546875,0.2,-0.05746114253997803,0.2833092,0.8555759191513062,-7.573687267303467,-0.010706330914399587,2729.54384765625,0.5339999794960022,0.0003
19143,-542.6725270300001,364900,19,98.66,649,18235,1353.746826171875,0.2,-0.0406641960144043,0.18160735,0.855562686920166,-7.573605537414551,-0.015423635706247297,2728.115673828125,0.46799999475479126,0.0003
19176,-542.99745908,365000,19,98.66,650,18240,1391.8447265625,0.2,-0.039403319358825684,0.30656803,0.8556113243103027,-7.5736573219299315,-0.008578519627917558,2792.918701171875,0.5279999792575836,0.0003
19208,-543.08210627,365100,19,98.66,651,18245,1386.84228515625,0.2,-0.050060153007507324,0.40289474,0.8556250333786011,-7.573876953125,-0.010534375667612039,2799.32197265625,0.621999979019165,0.0003
19236,-543.1819307999999,365200,18,98.66,652,18250,1327.80615234375,0.2,-0.06015908718109131,0.3198273,0.8556417226791382,-7.573972129821778,-0.01667117123361095,2673.57431640625,0.4759999990463257,0.0003
19262,-543.23627887,365300,18,98.66,653,18255,1291.0950927734375,0.2,-0.005701422691345215,5.2240844,0.855787456035614,-7.574496841430664,-0.006054460243103676,2585.60732421875,0.7179999947547913,0.0003
19288,-543.1028938799999,365400,18,98.66,654,18260,1300.41845703125,0.2,-0.028849124908447266,1.4236857,0.8558810949325562,-7.575265502929687,0.011164638177433517,2608.380029296875,0.7179999828338623,0.0003
19313,-542.97557997,365500,18,98.66,655,18265,1287.9285888671875,0.2,-0.02415931224822998,9.472627,0.8562092781066895,-7.576601505279541,-0.005872960709530162,2582.2673828125,0.7479999780654907,0.0003
19333,-543.42406706,365600,18,98.66,656,18270,1306.324462890625,0.2,0.038054704666137695,3.7287145,0.8564593195915222,-7.578603363037109,0.01756202816213772,2623.691552734375,0.7399999737739563,0.0003
19349,-543.3555814499999,365700,18,98.66,657,18275,1404.373046875,0.2,-0.05470776557922363,8.681397,0.8567742109298706,-7.580496215820313,-0.019102523769834078,2815.866796875,0.7659999847412109,0.0003
19366,-542.97389764,365800,18,98.66,658,18280,1331.33935546875,0.2,-0.12087500095367432,2.1464953,0.8570564985275269,-7.582536029815674,0.03880536713259062,2687.69150390625,0.6739999890327454,0.0003
19382,-542.97134464,365900,18,98.66,659,18285,1209.8980712890625,0.2,0.048136889934539795,0.34926718,0.8571145534515381,-7.583871364593506,-0.013367609396573244,2429.044287109375,0.5019999846816063,0.0003
19403,-543.05713587,366000,18,98.66,660,18290,1297.595947265625,0.2,-0.0273054838180542,0.8072003,0.8571373820304871,-7.584067249298096,-0.008400678329417132,2607.860888671875,0.6239999890327453,0.0003
19414,-543.2143500799999,366100,18,98.66,661,18295,1318.9873046875,0.2,-0.019326090812683105,0.6583203,0.8572012782096863,-7.584352207183838,-0.015431531817012002,2640.897802734375,0.6299999833106995,0.0003
19427,-543.1664971299999,366200,18,98.66,662,18300,1317.1690673828125,0.2,-0.029152870178222656,2.405912,0.8572400808334351,-7.5847368240356445,-0.01589199224836193,2637.784814453125,0.715999984741211,0.0003
19446,-542.94293496,366300,18,98.66,663,18305,1267.7666015625,0.2,0.02928406000137329,1.6421537,0.8572419881820679,-7.584895229339599,0.005895077630702872,2548.535888671875,0.721999979019165,0.0003
19458,-543.14811339,366400,18,98.66,664,18310,1330.162109375,0.2,-0.01927340030670166,0.4691596,0.8572809100151062,-7.585010051727295,-0.0035652598166052486,2674.712841796875,0.615999984741211,0.0003
19473,-542.8869906200001,366500,18,98.66,665,18315,1319.457275390625,0.2,-0.07930898666381836,0.5928922,0.8572800159454346,-7.585157966613769,-0.006407638463133481,2640.47421875,0.6599999904632569,0.0003
19486,-542.6438253499999,366600,18,98.66,666,18320,1213.6485595703125,0.2,0.002643585205078125,0.4733027,0.8572481870651245,-7.585047721862793,-0.004593682171253022,2435.934912109375,0.6339999914169312,0.0003
19513,-542.10464052,366700,18,98.66,667,18325,1205.2244873046875,0.2,0.05600249767303467,0.35520807,0.8572486639022827,-7.584956169128418,-0.008383673518619617,2423.915625,0.5879999876022339,0.0003
19530,-541.7933699199999,366800,18,98.66,668,18330,1278.2066650390625,0.2,-0.03854870796203613,1.1661563,0.8572968244552612,-7.585118389129638,-0.001681695829029195,2560.223095703125,0.6799999713897705,0.0003
19546,-541.72339441,366900,18,98.66,669,18335,1245.476318359375,0.2,-0.040435791015625,0.25976577,0.8572607040405273,-7.585257720947266,0.0014292783893324668,2501.851953125,0.5019999742507935,0.0003
19556,-541.38725456,367000,18,98.66,670,18340,1205.4837646484375,0.2,-0.04956090450286865,1.0681301,0.8572525382041931,-7.585051536560059,-0.003806080683716573,2414.49580078125,0.6799999952316285,0.0003
19575,-541.32479466,367100,18,98.66,671,18345,1150.924072265625,0.2,0.0712175965309143,0.6855546,0.8572215437889099,-7.584913825988769,-0.006202090032456908,2317.57783203125,0.6439999938011169,0.0003
19589,-541.32944097,367200,18,98.66,672,18350,1268.492919921875,0.2,-0.014622926712036133,0.29058456,0.8571999073028564,-7.5846892356872555,-0.009443344883629834,2542.103857421875,0.5419999897480011,0.0003
19617,-541.46048964,367300,18,98.66,673,18355,1270.43798828125,0.2,0.030028879642486572,0.103994094,0.8571566343307495,-7.58450984954834,-0.011276319243188481,2545.919873046875,0.4759999930858612,0.0003
19626,-541.5103362,367400,18,98.66,674,18360,1310.6353759765625,0.2,-0.009872674942016602,0.25571433,0.8570696711540222,-7.584014987945556,-0.007249891910760198,2636.401416015625,0.5479999840259552,0.0003
19642,-541.36697478,367500,18,98.66,675,18365,1315.399658203125,0.2,-0.002299070358276367,3.4638708,0.8570761680603027,-7.583760452270508,-0.01022477329825051,2633.017236328125,0.7199999809265136,0.0003
19656,-541.18911324,367600,18,98.66,676,18370,1303.8255615234375,0.2,-0.018355607986450195,0.8998123,0.8570630550384521,-7.5838581085205075,0.0065532950495253315,2610.568017578125,0.6579999923706055,0.0003
19668,-541.23421524,367700,18,98.66,677,18375,1291.08349609375,0.2,-0.07915890216827393,0.6913648,0.8570321798324585,-7.583681964874268,-0.009426547572365962,2594.823583984375,0.5739999890327454,0.0003
19685,-540.98705479,367800,18,98.66,678,18380,1218.3126220703125,0.2,0.007721006870269775,0.46270835,0.8569506406784058,-7.58337287902832,-0.008582751035646652,2439.660888671875,0.621999979019165,0.0003
19699,-541.0584608500001,367900,18,98.66,679,18385,1268.7705078125,0.2,-0.03756427764892578,0.32814163,0.8569203615188599,-7.582952213287354,-0.005382559623558336,2566.17509765625,0.5739999771118164,0.0003
19715,-540.74162636,368000,18,98.66,680,18390,1237.19677734375,0.2,0.011235833168029785,0.48297572,0.8568965792655945,-7.582764720916748,-0.007398261810885742,2473.930615234375,0.615999984741211,0.0003
19730,-540.70077315,368100,18,98.66,681,18395,1263.5657958984375,0.2,-0.027373075485229492,0.42225322,0.8568426966667175,-7.582514667510987,-0.005230207300337497,2536.277685546875,0.5839999794960022,0.0003
19747,-540.6118528299999,368200,18,98.66,682,18400,1257.4837646484375,0.2,0.04488849639892578,0.16333988,0.8567933440208435,-7.582130241394043,-0.010663955398194957,2518.355419921875,0.4460000038146973,0.0003
19760,-540.3371048899999,368300,18,98.66,683,18405,1318.167236328125,0.2,-0.040807366371154785,0.26701453,0.8567479848861694,-7.581811428070068,-0.007936589106975589,2647.08466796875,0.5659999847412109,0.0003
19776,-540.22549404,368400,18,98.66,684,18410,1272.9527587890625,0.2,-0.02644526958465576,1.5288879,0.8567513823509216,-7.581655406951905,-0.002865476461010985,2552.109375,0.6899999737739563,0.0003
19787,-540.1593395799999,368500,18,98.66,685,18415,1236.1009521484375,0.2,0.04627913236618042,0.7980208,0.8566276431083679,-7.581316947937012,-0.01260391790419817,2477.723583984375,0.6619999885559082,0.0003
19800,-540.12098139,368600,18,98.66,686,18420,1303.153076171875,0.2,-0.022433757781982422,0.7709918,0.8565167784690857,-7.5804040908813475,-0.004102038324344903,2619.1447265625,0.6539999842643738,0.0003
19813,-539.91258879,368700,18,98.66,687,18425,1300.431884765625,0.2,-0.11157429218292236,1.0242825,0.8565225601196289,-7.5799713134765625,0.008553502782888245,2610.478271484375,0.637999975681305,0.0003
19826,-539.9348881599999,368800,18,98.66,688,18430,1203.0557861328125,0.2,-0.015604376792907715,0.3749014,0.8565799593925476,-7.580162143707275,-0.005665985075756908,2412.510205078125,0.5759999752044678,0.0003
19848,-539.7984491599999,368900,18,98.66,689,18435,1206.67919921875,0.2,0.005206942558288574,0.25611398,0.8565356135368347,-7.580278587341309,-0.012200034841953311,2418.6138671875,0.43399999290704727,0.0003
19864,-539.46725198,369000,18,98.66,690,18440,1230.1737060546875,0.2,-0.05647742748260498,0.39379764,0.8564784526824951,-7.579863548278809,-0.0075095232910825874,2464.526416015625,0.5339999794960022,0.0003
19879,-539.64340838,369100,18,98.66,691,18445,1197.177734375,0.2,0.06792247295379639,0.17145535,0.8564771413803101,-7.579609489440918,-0.012868918268941343,2405.439453125,0.39399999380111694,0.0003
19897,-539.66690688,369200,18,98.66,692,18450,1301.06005859375,0.2,-0.04096806049346924,1.0042449,0.856564998626709,-7.5798583984375,0.006188017576823768,2606.858154296875,0.6819999814033508,0.0003
19911,-541.97507413,369300,18,99.04,693,18455,1253.3526611328125,0.2,0.04485583305358887,0.14738579,0.8566304445266724,-7.580413913726806,-0.01212737253299565,2522.07294921875,0.4859999895095825,0.0003
19925,-541.9782188400001,369400,18,99.04,694,18460,1320.0330810546875,0.2,-0.04075813293457031,0.9532193,0.8566679954528809,-7.580823707580566,0.007867127149074804,2647.327880859375,0.6299999952316284,0.0003
19941,-541.93204244,369500,18,99.04,695,18465,1287.048828125,0.2,0.028839290142059326,1.3959798,0.8567733764648438,-7.581203556060791,-0.013209559934330173,2576.9126953125,0.6659999966621399,0.0003
19955,-541.7007514000001,369600,18,99.04,696,18470,1328.242431640625,0.2,-0.007580995559692383,1.0907031,0.8568770289421082,-7.581884765625,0.007380641732015647,2658.505322265625,0.6759999990463257,0.0003
19981,-541.60805472,369700,18,99.04,697,18475,1326.40234375,0.2,-0.09045374393463135,0.7368884,0.8569701910018921,-7.582608413696289,0.0018044119173282525,2665.77431640625,0.6359999895095825,0.0003
19995,-541.6449914699999,369800,18,99.04,698,18480,1232.2454833984375,0.2,0.059474825859069824,0.35631186,0.8570606112480164,-7.583261394500733,-0.00500743851007428,2465.78779296875,0.5919999957084656,0.0003
20005,-541.56576877,369900,18,99.04,699,18485,1298.1826171875,0.2,0.004875779151916504,0.31499648,0.8570978045463562,-7.5836996078491214,-0.007913203939824597,2607.867041015625,0.571999990940094,0.0003
20019,-541.34344657,370000,18,99.04,700,18490,1315.2276611328125,0.2,-0.04655933380126953,2.8719804,0.8572036623954773,-7.5841902732849125,-0.004808896902250126,2632.725390625,0.6919999837875366,0.0003
20033,-541.3525489,370100,18,99.04,701,18495,1281.94921875,0.2,-0.045615434646606445,0.87365943,0.8572789430618286,-7.584808826446533,0.0032288999485899695,2584.8484375,0.6599999904632569,0.0003
20046,-541.38176,370200,18,99.04,702,18500,1245.6270751953125,0.2,0.04036545753479004,0.48964563,0.857352614402771,-7.585328865051269,-0.005130347170052119,2492.14775390625,0.6459999799728393,0.0003
20059,-541.37093574,370300,18,99.04,703,18505,1288.1414794921875,0.2,-0.008651137351989746,0.87208164,0.8574489951133728,-7.5859297752380375,-0.009747306600911543,2592.490283203125,0.6579999923706055,0.0003
20077,-541.10517952,370400,18,99.04,704,18510,1288.8284912109375,0.2,-0.13082802295684814,0.9842073,0.8575519323348999,-7.586646175384521,-0.012155818918836303,2581.352099609375,0.6399999856948853,0.0003
20093,-541.0252259299999,370500,18,99.04,705,18515,1152.127685546875,0.2,0.09694898128509521,1.0626978,0.8577032089233398,-7.5875036239624025,0.0008065956848440692,2309.06416015625,0.6619999885559082,0.0003
20105,-541.0729599399999,370600,18,99.04,706,18520,1287.67138671875,0.2,-0.010566473007202148,0.62785214,0.8578404188156128,-7.588519477844239,-0.0034880638209870084,2586.86240234375,0.6019999861717225,0.0003
20124,-541.0788461799999,370700,18,99.04,707,18525,1307.469970703125,0.2,-0.03748035430908203,0.27832133,0.8579387068748474,-7.589352226257324,-0.006142305233515799,2621.443115234375,0.5239999771118165,0.0003
20136,-540.8339079799999,370800,18,99.04,708,18530,1275.0455322265625,0.2,-0.04168355464935303,1.4188174,0.8579944968223572,-7.589886093139649,-0.011796053766738623,2553.075537109375,0.6879999876022339,0.0003
20154,-540.86609775,370900,18,99.04,709,18535,1220.8673095703125,0.2,0.06615811586380005,0.856975,0.8580210208892822,-7.590170764923096,0.008831504583213245,2454.705224609375,0.6559999942779541,0.0003
20165,-540.68458202,371000,18,99.04,710,18540,1309.2652587890625,0.2,-0.0007760524749755859,0.19064263,0.8579778671264648,-7.590145587921143,-0.010789182304870337,2621.37958984375,0.5559999823570252,0.0003
20175,-540.4138654,371100,18,99.04,711,18545,1300.3592529296875,0.2,-0.044475555419921875,0.8870916,0.8579803705215454,-7.589995574951172,0.008238655808963814,2607.030419921875,0.6579999804496766,0.0003
