rollout/ep_rew_mean,train/n_updates,time/fps,time/time_elapsed,rollout/ep_len_mean,train/critic_loss,time/episodes,train/learning_rate,rollout/success rate,train/actor_loss,time/total timesteps
-45.980362330000005,389500,15,25107,49.29,870.4999420166016,6396,0.001,0.62,161.844287109375,389608
-46.17933829,389520,15,25118,49.41,1049.3699348449707,6397,0.001,0.62,163.71612548828125,389626
-46.15979413,389620,15,25142,49.41,997.4720779418946,6398,0.001,0.62,163.24471893310547,389726
-45.41658411,389720,15,25159,49.39,1524.6037673950195,6399,0.001,0.63,161.71429138183595,389824
-45.47692688,389760,15,25173,49.72,1189.9706329345704,6400,0.001,0.63,163.0262008666992,389869
-46.06616780000001,389860,15,25196,50.45,1155.127472305298,6401,0.001,0.62,161.23575439453126,389969
-46.90683785000001,389960,15,25217,51.39,1231.226294708252,6402,0.001,0.61,160.99312286376954,390069
-44.548614190000016,,15,25220,50.46,,6403,,0.62,,390076
-43.508072770000005,,15,25222,49.75,,6404,,0.62,,390080
-43.42210226000001,390060,15,25256,49.75,1376.7850051879882,6405,0.001,0.62,163.09460906982423,390180
-42.35736935,390080,15,25259,48.88,1121.2900188446044,6406,0.001,0.63,162.19886627197266,390193
-41.51805851,,15,25261,47.93,,6407,,0.64,,390198
-40.79929321,390100,15,25265,47.03,1013.6539070129395,6408,0.001,0.65,163.1782455444336,390208
-40.07965517,390120,15,25271,46.25,1106.584861755371,6409,0.001,0.66,162.35679931640624,390230
-40.06937643,,15,25280,46.03,,6410,,0.66,,390240
-39.95627312,390140,15,25282,46.01,1253.5242916107177,6411,0.001,0.66,164.1292922973633,390246
-42.86691946,390240,15,25301,46.94,958.5083534240723,6412,0.001,0.65,163.51929473876953,390346
-42.82538251,,15,25308,46.96,,6413,,0.65,,390353
-42.86509289,,15,25312,46.89,,6414,,0.65,,390358
-42.640792659999995,390340,15,25334,46.89,916.2973201751709,6415,0.001,0.65,163.86459045410157,390458
-46.17791539999999,390440,15,25354,46.89,1037.269771194458,6416,0.001,0.65,164.6241256713867,390558
-46.19178535,390460,15,25356,46.94,1128.4093811035157,6417,0.001,0.65,165.0067169189453,390567
-49.29269760000001,390560,15,25378,47.79,1201.4725219726563,6418,0.001,0.64,163.91521148681642,390667
-49.26850334000001,,15,25380,47.7,,6419,,0.64,,390674
-49.24582131000001,390580,15,25392,47.77,1134.256997680664,6420,0.001,0.64,163.50952758789063,390694
-48.55246822000001,390680,15,25431,47.77,935.4930641174317,6421,0.001,0.64,166.61314392089844,390794
-48.53238521,,15,25434,47.74,,6422,,0.64,,390799
-48.77867549000001,390780,15,25453,48.62,1109.7079360961914,6423,0.001,0.63,163.06236419677734,390899
-48.767349159999995,390800,15,25456,48.49,952.8239433288575,6424,0.001,0.63,166.8285888671875,390905
-48.43107344,,15,25470,47.62,,6425,,0.64,,390918
-48.36454648,390820,15,25472,47.58,917.0035034179688,6426,0.001,0.64,165.03574829101564,390921
-47.5221951,,15,25477,46.75,,6427,,0.65,,390938
-46.524223379999995,390840,15,25485,46.01,1263.3249702453613,6428,0.001,0.65,164.480859375,390945
-46.95394539,390940,15,25509,46.95,783.752791595459,6429,0.001,0.64,165.19901580810546,391045
-46.190618580000006,,15,25510,45.98,,6430,,0.65,,391048
-45.34590990000001,,15,25518,45.06,,6431,,0.66,,391056
-44.264997590000014,390960,15,25521,44.19,877.2440383911132,6432,0.001,0.67,166.82855529785155,391069
-44.34781498000001,,15,25524,43.85,,6433,,0.67,,391075
-43.68590003000001,390980,15,25537,42.96,965.0321090698242,6434,0.001,0.68,166.58843231201172,391086
-43.60754524000001,,15,25541,42.97,,6435,,0.68,,391095
-44.22101907000001,391080,15,25565,43.88,1084.0118598937988,6436,0.001,0.67,164.1834259033203,391195
-39.29428058999999,,15,25567,42.93,,6437,,0.68,,391200
-37.37954618,391100,15,25570,41.99,1076.5322883605957,6438,0.001,0.69,165.05484466552736,391206
-35.82863612,391200,15,25601,41.99,1053.0789443969727,6439,0.001,0.69,165.34167022705077,391306
-35.134514919999994,,15,25609,41.05,,6440,,0.7,,391312
-35.457588609999995,391300,15,25633,41.99,1141.719012451172,6441,0.001,0.69,165.0011962890625,391412
-35.393101959999996,391320,15,25636,41.97,754.9737117767334,6442,0.001,0.69,165.62403717041016,391423
-35.380582589999996,391420,15,25663,41.97,978.4444435119628,6443,0.001,0.69,164.98501892089843,391523
-35.3830819,,15,25666,41.96,,6444,,0.69,,391529
-35.672277089999994,391520,15,25714,41.96,1290.610514831543,6445,0.001,0.69,166.115625,391629
-35.68687706,,15,25717,41.99,,6446,,0.69,,391635
-35.97378925,391560,15,25732,42.18,884.6429725646973,6447,0.001,0.69,165.02368927001953,391666
-36.02577839,,15,25741,42.16,,6448,,0.69,,391679
-36.24576068,391580,15,25746,42.18,1079.1327003479005,6449,0.001,0.69,164.43385009765626,391696
-36.26276873,391600,15,25750,42.29,1140.8925895690918,6450,0.001,0.69,166.6684310913086,391710
-38.13282436,391700,15,25776,42.89,1207.9899589538575,6451,0.001,0.68,164.9005157470703,391810
-38.45564434,391740,15,25790,43.17,1095.2877708435058,6452,0.001,0.68,164.86062316894532,391848
-39.68440153,391840,15,25806,44.08,1110.7980670928955,6453,0.001,0.67,164.3263946533203,391948
-39.63915129,,15,25814,43.84,,6454,,0.67,,391953
-39.075190170000006,391860,15,25818,42.97,1058.896985244751,6455,0.001,0.68,166.36107330322267,391966
-39.08078115,,15,25831,42.98,,6456,,0.68,,391970
-38.265922030000006,,15,25832,42.04,,6457,,0.69,,391976
-34.24992146,,15,25834,41.08,,6458,,0.7,,391980
-33.48768208,391880,15,25841,40.13,1256.5295944213867,6459,0.001,0.71,165.19684906005858,391985
-33.2908924,,15,25848,40.12,,6460,,0.71,,391991
-33.7779302,391980,15,25874,40.98,1052.7818252563477,6461,0.001,0.7,164.43952026367188,392091
-33.75154085,,15,25876,40.91,,6462,,0.7,,392098
-33.33176963,392020,15,25888,40.3,763.6451110839844,6463,0.001,0.71,166.3883544921875,392137
-32.95408491,392120,15,25909,40.3,903.1370880126954,6464,0.001,0.71,169.9086456298828,392237
-32.99988108,392140,15,25916,40.31,1070.8385688781739,6465,0.001,0.71,164.64081420898438,392245
-32.88489629,392240,15,25941,40.96,1040.2409446716308,6466,0.001,0.7,169.49624633789062,392345
-33.2814227,392340,15,25964,41.4,894.4007339477539,6467,0.001,0.69,166.3994110107422,392445
-34.15025328,392440,15,25993,42.08,1058.6600063323974,6468,0.001,0.68,166.39419250488282,392545
-35.32405474000001,392540,15,26016,42.56,1142.4297496795655,6469,0.001,0.67,168.0155014038086,392645
-34.3116957,,15,26022,42.16,,6470,,0.67,,392648
-34.64905539,,15,26025,42.14,,6471,,0.67,,392657
-34.65270779,392560,15,26028,42.08,1037.001375579834,6472,0.001,0.67,168.5890106201172,392665
-33.88986639,,15,26030,41.13,,6473,,0.68,,392670
-33.90236864,,15,26033,41.1,,6474,,0.68,,392677
-33.2797854,392580,15,26039,40.27,1170.204623413086,6475,0.001,0.69,166.90472106933595,392694
-33.67672237,392680,15,26069,40.98,543.140673828125,6476,0.001,0.68,170.18154296875,392794
-33.57016989,392780,15,26089,40.98,1034.311203765869,6477,0.001,0.68,167.63050689697266,392894
-32.83623985,,15,26096,40.02,,6478,,0.69,,392898
-32.83452244,392800,15,26098,39.96,1070.501932144165,6479,0.001,0.69,167.38599853515626,392903
-33.47616619,392900,15,26123,40.09,1084.157347869873,6480,0.001,0.68,166.62419891357422,393003
-31.98937072,393000,15,26161,40.09,955.6873691558837,6481,0.001,0.68,168.59735565185548,393103
-32.34681845,393060,15,26182,40.77,1147.991460418701,6482,0.001,0.68,169.631103515625,393176
-32.95998983,393160,15,26207,41.54,1043.4063507080077,6483,0.001,0.67,167.55892486572264,393276
-32.37814658,393180,15,26211,40.65,894.6211711883545,6484,0.001,0.68,167.37149200439453,393287
-32.37732518,,15,26213,40.63,,6485,,0.68,,393290
-33.59095508,393280,14,26236,41.58,770.0921600341796,6486,0.001,0.67,169.4668182373047,393390
-33.49053112000001,,14,26239,41.28,,6487,,0.67,,393398
-33.29190368,393300,14,26242,41.21,1118.038526916504,6488,0.001,0.67,165.7178924560547,393405
-33.97365954,393400,14,26264,42.16,902.892227935791,6489,0.001,0.66,167.84278869628906,393505
-33.93435307,,14,26266,42.2,,6490,,0.66,,393511
-34.17658299,393420,14,26273,42.37,1142.0990684509277,6491,0.001,0.66,167.42224884033203,393535
-34.18314023,,14,26276,42.36,,6492,,0.66,,393540
-33.73803245,393440,14,26285,41.44,1104.8178276062013,6493,0.001,0.67,171.19544219970703,393548
-33.31095861,393540,14,26299,41.44,1179.044277191162,6494,0.001,0.67,167.42798767089843,393648
-33.77914065,393640,14,26343,42.4,1296.3770401000977,6495,0.001,0.66,169.9314163208008,393748
-33.210560279999996,,14,26347,41.51,,6496,,0.67,,393759
-33.07308793,393660,14,26350,41.41,1014.0642597198487,6497,0.001,0.67,171.37776794433594,393767
-33.44840334,393760,14,26376,41.41,1062.5496082305908,6498,0.001,0.67,170.35645599365233,393867
-33.216209119999995,,14,26379,40.54,,6499,,0.67,,393878
-33.14217577,393780,14,26381,40.15,1011.731468963623,6500,0.001,0.67,167.70980224609374,393884
-32.53708278,,14,26385,39.26,,6501,,0.68,,393895
-31.69156665,,14,26387,38.29,,6502,,0.69,,393898
-32.119286009999996,393800,14,26391,38.34,1184.1874290466308,6503,0.001,0.69,168.179541015625,393910
-32.12841151,,14,26398,38.38,,6504,,0.69,,393918
-31.41764345,393820,14,26401,37.5,759.4625534057617,6505,0.001,0.7,169.66990966796874,393930
-32.14601059,393920,14,26420,38.37,1159.9168823242187,6506,0.001,0.69,170.33973388671876,394030
-32.86801423,394020,14,26466,39.32,1152.072265625,6507,0.001,0.68,169.4854766845703,394130
-33.65614257,394120,14,26486,40.22,1282.2340454101563,6508,0.001,0.67,168.83973693847656,394230
-34.469433810000005,394220,14,26508,41.0,1050.487508392334,6509,0.001,0.66,169.89551391601563,394330
-34.47500274000001,,14,26511,40.97,,6510,,0.66,,394337
-34.48313805000001,394240,14,26521,41.01,1212.0082145690917,6511,0.001,0.66,167.4874282836914,394347
-31.92791438,394260,14,26530,40.31,1359.5123409271241,6512,0.001,0.67,168.99488220214843,394377
-31.922183070000003,394280,14,26532,40.29,1092.6948524475097,6513,0.001,0.67,169.4848159790039,394382
-32.45305528,394340,14,26549,40.85,1312.1469215393067,6514,0.001,0.67,170.85096282958983,394443
-32.53268028,394440,14,26570,40.85,991.8413303375244,6515,0.001,0.67,170.23570404052734,394543
-28.077881079999997,,14,26573,39.91,,6516,,0.68,,394549
-31.86358565,394540,14,26590,40.82,1243.6757263183595,6517,0.001,0.67,171.7440414428711,394649
-28.746438590000004,,14,26597,39.88,,6518,,0.68,,394655
-28.85465457,394600,14,26610,40.27,1238.8746627807618,6519,0.001,0.68,167.34915313720703,394701
-28.774483030000003,,14,26613,40.14,,6520,,0.68,,394708
-28.92296276,394700,14,26648,40.14,1023.5298820495606,6521,0.001,0.68,171.4590072631836,394808
-30.25804764,394800,14,26685,41.09,1199.1239440917968,6522,0.001,0.67,167.62360229492188,394908
-29.822552140000003,,14,26693,40.15,,6523,,0.68,,394914
-30.763716199999998,394900,14,26715,41.09,934.6970481872559,6524,0.001,0.67,171.74956512451172,395014
-30.75022595,,14,26718,41.01,,6525,,0.67,,395019
-30.812441140000004,394920,14,26721,41.04,715.2756847381592,6526,0.001,0.67,171.5784484863281,395025
-30.871126990000004,,14,26724,40.98,,6527,,0.67,,395036
-32.03100234,395020,14,26746,41.91,1176.6085876464845,6528,0.001,0.66,170.53775634765626,395136
-31.557961630000005,395040,14,26750,41.07,840.653853225708,6529,0.001,0.67,170.70948333740233,395152
-31.565762389999996,,14,26753,41.09,,6530,,0.67,,395157
-31.58070042,395060,14,26756,41.13,1405.6063430786132,6531,0.001,0.67,168.89696807861327,395169
-31.693550989999995,,14,26767,41.03,,6532,,0.67,,395172
-32.16376988,395160,14,26786,41.97,729.7704513549804,6533,0.001,0.66,169.4886505126953,395272
-32.331464499999996,395200,14,26800,42.34,809.2104049682617,6534,0.001,0.66,171.69692993164062,395320
-33.47482487,395300,14,26823,43.25,1158.2859199523925,6535,0.001,0.65,170.02379913330077,395420
-33.51347253,395400,14,26852,43.25,1209.8076217651367,6536,0.001,0.65,168.2622817993164,395520
-33.503045130000004,395420,14,26854,43.25,1123.2538024902344,6537,0.001,0.65,171.70397186279297,395525
-33.56850514999999,395440,14,26859,43.35,1117.9420310974122,6538,0.001,0.65,170.93819885253907,395541
-33.816909720000005,395540,14,26882,43.35,1357.0132843017577,6539,0.001,0.65,168.70570220947266,395641
-34.42775204,395640,14,26909,44.29,1006.4392272949219,6540,0.001,0.64,171.49621124267577,395741
-34.72561899,395740,14,26929,44.29,1211.8465393066406,6541,0.001,0.64,171.0907196044922,395841
-39.16795242,395840,14,26948,45.18,989.4282676696778,6542,0.001,0.63,169.9845169067383,395941
-40.46613484,395900,14,26971,44.85,937.2931217193603,6543,0.001,0.64,170.47078857421874,396008
-40.64227901000001,395920,14,26978,44.99,864.8418090820312,6544,0.001,0.64,171.48379211425782,396028
-39.57718363000001,395980,14,26994,44.63,654.4839115142822,6545,0.001,0.65,173.28809509277343,396092
-40.39878591,396080,14,27018,45.57,995.2066383361816,6546,0.001,0.64,174.42145385742188,396192
-40.000368,396120,14,27026,45.57,1059.8816711425782,6547,0.001,0.64,170.37040100097656,396223
-40.988448840000004,396220,14,27054,46.44,1032.3860076904298,6548,0.001,0.63,169.45066528320314,396323
-40.78803114,,14,27063,46.39,,6549,,0.63,,396335
-41.59682463,396320,14,27096,47.25,1208.774796295166,6550,0.001,0.62,170.43374786376953,396435
-39.44031624,,14,27098,46.3,,6551,,0.63,,396440
-39.590866389999995,396420,14,27129,46.92,913.2413063049316,6552,0.001,0.62,172.6786148071289,396540
-39.29471835,396520,14,27152,46.92,909.8135566711426,6553,0.001,0.62,169.9897232055664,396640
-39.31666126,396540,14,27155,46.95,962.3467746734619,6554,0.001,0.62,171.89276123046875,396648
-39.31543683,,14,27159,46.92,,6555,,0.62,,396658
-39.37970654,396560,14,27162,46.97,1081.5363861083983,6556,0.001,0.62,172.3009475708008,396667
-44.54417542,396660,14,27185,47.91,1011.623974609375,6557,0.001,0.61,173.1973663330078,396767
-44.54811213,,14,27187,47.91,,6558,,0.61,,396771
-45.071083800000004,396680,14,27197,48.07,937.1142734527588,6559,0.001,0.61,170.63128204345702,396792
-44.923626860000006,396700,14,27201,48.1,1041.2271999359132,6560,0.001,0.61,172.3130676269531,396801
-45.280887510000014,396800,14,27230,48.1,1228.0074584960937,6561,0.001,0.61,172.9627899169922,396901
-45.29918335000002,,14,27234,48.15,,6562,,0.61,,396913
-45.26634321,396820,14,27239,47.91,808.7296577453614,6563,0.001,0.61,174.5981704711914,396928
-46.95196989,396920,14,27261,47.91,921.6908630371094,6564,0.001,0.61,172.50398864746094,397028
-46.990619790000004,396940,14,27264,47.96,1139.7719333648681,6565,0.001,0.61,172.4957504272461,397041
-46.24861546,,14,27272,47.02,,6566,,0.62,,397047
-46.63259251999999,397040,14,27297,47.02,1538.4196350097657,6567,0.001,0.62,170.06614685058594,397147
-45.78924781999999,397060,14,27304,46.24,1345.7262420654297,6568,0.001,0.63,172.86651916503905,397169
-44.47844406,,14,27306,45.28,,6569,,0.64,,397173
-44.53465233,397080,14,27313,45.5,1215.0141799926757,6570,0.001,0.64,170.6288284301758,397198
-44.44455295999999,397100,14,27318,45.54,933.8113681793213,6571,0.001,0.64,171.32537384033202,397211
-44.81130322,397200,14,27348,46.46,1026.1837585449218,6572,0.001,0.63,174.10379028320312,397311
-45.27575464999999,397300,14,27371,47.41,1193.300802230835,6573,0.001,0.62,172.22881317138672,397411
-45.33039733,397320,14,27376,47.46,1043.786141204834,6574,0.001,0.62,170.61983184814454,397423
-45.32616958,397340,14,27390,47.47,1157.5966789245606,6575,0.001,0.62,171.09254608154296,397441
-44.892779729999994,397440,14,27418,47.47,963.805963897705,6576,0.001,0.62,171.36038818359376,397541
-45.74561363,397540,14,27443,47.47,1542.8966918945312,6577,0.001,0.62,172.07257690429688,397641
-45.74932548000001,,14,27445,47.48,,6578,,0.62,,397646
-45.90165477000001,397560,14,27451,47.68,1127.7322620391847,6579,0.001,0.62,173.51333923339843,397671
-45.14077769000001,,14,27453,46.75,,6580,,0.63,,397678
-44.86633503,397660,14,27484,46.75,1204.2055870056151,6581,0.001,0.63,172.34314727783203,397778
-44.571922189999995,397700,14,27496,46.26,1205.3229835510253,6582,0.001,0.63,170.93629302978516,397802
-43.988776820000005,,14,27500,45.4,,6583,,0.64,,397816
-44.742794839999995,397800,14,27522,46.29,1318.0618698120118,6584,0.001,0.63,172.57475738525392,397916
-45.356570149999996,397900,14,27548,47.26,1442.8606201171874,6585,0.001,0.62,171.76483001708985,398016
-44.47044919999999,398000,14,27568,47.26,1025.4805816650392,6586,0.001,0.62,173.1383026123047,398116
-44.74479350000001,398040,14,27576,47.43,1272.6225944519042,6587,0.001,0.62,175.0063034057617,398141
-47.73246511,398140,14,27599,48.36,1039.0118255615234,6588,0.001,0.61,173.93343200683594,398241
-47.31044058,,14,27602,47.44,,6589,,0.62,,398249
-49.77616191,398240,14,27623,48.38,1349.9595439910888,6590,0.001,0.61,173.97244873046876,398349
-49.59484899,398260,14,27642,48.29,853.5569770812988,6591,0.001,0.61,176.240625,398364
-50.191916630000016,398360,14,27681,49.24,1015.5966564178467,6592,0.001,0.6,173.6364761352539,398464
-50.36605820000002,,14,27684,49.32,,6593,,0.6,,398480
-46.97462191000002,398380,14,27687,48.39,1277.2804695129394,6594,0.001,0.61,173.57703094482423,398487
-48.51555974000001,398480,14,27706,48.39,1100.6837585449218,6595,0.001,0.61,172.2079650878906,398587
-48.453517850000004,,14,27708,48.31,,6596,,0.61,,398590
-48.38375239,,14,27710,48.27,,6597,,0.61,,398594
-47.27813425,398500,14,27713,47.35,903.2009826660156,6598,0.001,0.62,174.26430969238282,398602
-47.47999296999999,,14,27718,47.4,,6599,,0.62,,398618
-47.69195168,398520,14,27722,47.47,1680.5617645263671,6600,0.001,0.62,170.44197692871094,398631
-47.66608974999999,,14,27729,47.41,,6601,,0.62,,398636
-47.83451744,398540,14,27734,47.54,899.6233032226562,6602,0.001,0.62,175.14664001464843,398652
-47.43275428,398560,14,27738,47.52,887.6772476196289,6603,0.001,0.62,176.50808868408203,398662
-47.446773979999996,,14,27748,47.61,,6604,,0.62,,398679
-47.79847236,398660,14,27781,48.49,1260.4126945495605,6605,0.001,0.61,171.29000549316407,398779
-47.98862221,398760,14,27809,48.49,906.00791015625,6606,0.001,0.61,176.4853744506836,398879
-51.908141529999995,398860,14,27826,48.49,1287.759716796875,6607,0.001,0.61,174.1774871826172,398979
-52.76692918999999,398960,14,27847,48.49,1120.716116333008,6608,0.001,0.61,172.22579193115234,399079
-52.52145644999999,399060,14,27880,48.49,1251.246112060547,6609,0.001,0.61,175.29879913330078,399179
-54.78211317999999,399160,14,27909,49.42,1101.1104305267334,6610,0.001,0.6,174.40399322509765,399279
-54.80587349999999,399180,14,27917,49.51,1088.3188888549805,6611,0.001,0.6,175.6945816040039,399298
-54.45273398999998,399200,14,27924,49.26,1146.6267692565918,6612,0.001,0.6,175.19250946044923,399303
-56.708065549999986,399240,14,27948,49.68,1311.2533962249756,6613,0.001,0.6,175.17847900390626,399350
-56.14056790999998,399260,14,27951,49.18,927.7572296142578,6614,0.001,0.6,174.8132110595703,399361
-55.28117536999999,,14,27956,48.34,,6615,,0.61,,399377
-56.14453315999998,399360,14,27977,49.28,1187.5875953674317,6616,0.001,0.6,176.1613327026367,399477
-52.36058416,399380,14,27979,48.36,1211.9002227783203,6617,0.001,0.61,173.50409545898438,399485
