time/total timesteps,rollout/ep_rew_mean,time/episodes,time/time_elapsed,rollout/success rate,rollout/ep_len_mean,time/fps,train/learning_rate,train/n_updates,train/actor_loss,train/critic_loss
287240,-1818.9075061999997,6033,64320,0.81,27.91,4,0.001,287120,10883.0001953125,4601336.04375
287243,-1759.4936581999998,6034,64327,0.82,26.94,4,0.001,287140,11046.31044921875,5161071.559375
287343,-1785.5806348299998,6035,64379,0.82,26.94,4,0.001,287240,10876.85234375,5040088.796875
287347,-1785.61037819,6036,64396,0.82,26.9,4,,,,
287376,-1790.85082443,6037,64405,0.82,27.12,4,0.001,287260,10895.07138671875,6245976.01875
287384,-1802.3393906300003,6038,64414,0.82,27.14,4,0.001,287280,10913.8662109375,5115341.16875
287386,-1770.86564438,6039,64421,0.82,26.41,4,,,,
287449,-1789.6401009200001,6040,64436,0.82,26.96,4,0.001,287340,11063.07197265625,5329909.43125
287549,-1864.6574567100001,6041,64474,0.81,27.89,4,0.001,287440,11193.0287109375,4824193.2625
287553,-1864.3591891400001,6042,64475,0.81,27.88,4,,,,
287560,-1845.9081069600004,6043,64504,0.81,27.9,4,,,,
287652,-1743.30968287,6044,64543,0.81,28.06,4,0.001,287540,11022.78857421875,6076142.475
287654,-1739.0344541099998,6045,64555,0.81,27.91,4,,,,
287663,-1740.2799987400003,6046,64559,0.81,27.44,4,0.001,287560,10882.9705078125,6288576.9625
287670,-1740.34686135,6047,64562,0.81,27.45,4,,,,
287676,-1743.56263951,6048,64575,0.81,27.48,4,,,,
287689,-1744.4449301900002,6049,64605,0.81,27.56,4,0.001,287580,11022.9392578125,5431529.475
287692,-1713.1289106299998,6050,64612,0.81,27.51,4,,,,
287705,-1725.7060412699998,6051,64671,0.81,27.61,4,0.001,287600,10968.9822265625,3766075.678125
287709,-1723.8647012299998,6052,64678,0.81,27.58,4,,,,
287715,-1647.5346421799998,6053,64746,0.82,26.64,4,,,,
287718,-1579.6711740300002,6054,64768,0.83,25.67,4,,,,
287724,-1579.87622482,6055,64781,0.83,25.69,4,0.001,287620,11026.487890625,4939779.40625
287736,-1581.77872193,6056,64787,0.83,25.75,4,,,,
287783,-1631.6484340400002,6057,64801,0.83,26.2,4,0.001,287680,11107.55009765625,4809040.640625
287792,-1629.3362546200005,6058,64805,0.83,26.21,4,,,,
287796,-1506.1036872300006,6059,64807,0.84,25.25,4,,,,
287803,-1526.6995322900004,6060,64825,0.84,25.27,4,0.001,287700,10885.20888671875,6644240.9375
287903,-1559.0092501700003,6061,64863,0.83,26.22,4,0.001,287800,10996.119921875,4752463.39375
287906,-1564.5349318300002,6062,64870,0.83,26.17,4,,,,
287912,-1564.98678964,6063,64878,0.83,26.18,4,,,,
287918,-1566.5310252000002,6064,64880,0.83,26.21,4,,,,
288018,-1615.4721689100002,6065,64931,0.82,27.19,4,0.001,287900,10855.43671875,4750429.4875
288046,-1624.1223533900004,6066,64939,0.82,27.42,4,0.001,287940,11004.0111328125,4901072.48125
288053,-1613.0705541700002,6067,64942,0.83,26.49,4,,,,
288153,-1731.15724569,6068,64972,0.82,27.46,4,0.001,288040,10898.829296875,6492902.9875
288160,-1751.2969318399998,6069,64974,0.82,27.5,4,,,,
288166,-1771.8429557700001,6070,64992,0.82,27.53,4,0.001,288060,10971.57509765625,5848150.5875
288170,-1735.4723231199998,6071,65034,0.83,26.57,4,,,,
288205,-1724.3277624600003,6072,65043,0.83,26.85,4,0.001,288100,10935.77939453125,5300886.4125
288210,-1722.9269682700003,6073,65056,0.83,26.78,4,,,,
288218,-1723.56661115,6074,65064,0.83,26.82,4,,,,
288223,-1724.9899303700001,6075,65102,0.83,26.82,4,0.001,288120,10910.71103515625,6039067.89375
288228,-1721.8833002899999,6076,65104,0.83,26.66,4,,,,
288328,-1751.23397538,6077,65144,0.82,27.59,4,0.001,288220,10980.36591796875,5599781.475
288331,-1748.1609029699998,6078,65146,0.82,27.52,4,,,,
288431,-1780.27424583,6079,65172,0.81,28.49,4,0.001,288320,10943.85830078125,6023727.46875
288436,-1780.31165747,6080,65179,0.81,28.44,4,,,,
288441,-1745.41164646,6081,65187,0.82,27.49,4,0.001,288340,11055.97138671875,5337620.59375
288447,-1745.1503727399997,6082,65190,0.82,27.48,4,,,,
288451,-1745.5556419,6083,65242,0.82,27.5,4,,,,
288469,-1750.25111094,6084,65252,0.82,27.65,4,0.001,288360,11055.21552734375,5331821.14375
288475,-1690.8246183500005,6085,65255,0.83,26.71,4,,,,
288498,-1632.03148358,6086,65273,0.84,25.94,4,0.001,288380,10972.537890625,5088788.325
288503,-1604.50306309,6087,65280,0.85,24.99,4,0.001,288400,10951.1685546875,5075637.0375
288505,-1510.6080197499998,6088,65297,0.86,24.01,4,,,,
288511,-1511.09209087,6089,65319,0.86,24.01,4,,,,
288539,-1517.34548862,6090,65352,0.86,24.25,4,0.001,288420,10952.17841796875,5748583.50625
288545,-1507.82559265,6091,65381,0.86,24.28,4,0.001,288440,10996.14052734375,5761571.84375
288557,-1519.8888274700003,6092,65394,0.86,24.31,4,,,,
288570,-1459.6284364600003,6093,65409,0.87,23.44,4,0.001,288460,10965.759375,4515469.01875
288584,-1462.3981899800003,6094,65418,0.87,23.54,4,0.001,288480,10998.44609375,4466245.090625
288589,-1472.2866733700005,6095,65441,0.87,23.55,4,,,,
288620,-1472.2025170000002,6096,65455,0.87,23.82,4,0.001,288500,10876.4083984375,6094708.63125
288626,-1472.9121315500004,6097,65458,0.87,23.83,4,0.001,288520,10961.875390625,5787575.5875
288631,-1453.5189246500004,6098,65486,0.87,23.82,4,,,,
288635,-1453.6513164300004,6099,65488,0.87,23.81,4,,,,
288641,-1444.6317006300003,6100,65511,0.87,23.83,4,0.001,288540,11023.3369140625,4345562.75
288741,-1499.5650075000003,6101,65598,0.86,24.8,4,0.001,288640,11045.73505859375,5016029.803125
288743,-1449.4064883800002,6102,65599,0.87,23.82,4,,,,
288843,-1524.64577491,6103,65633,0.86,24.77,4,0.001,288740,10807.78544921875,5598846.3
288849,-1499.90079685,6104,65676,0.87,23.83,4,,,,
288852,-1473.6540486099998,6105,65688,0.87,23.26,4,,,,
288855,-1441.31690218,6106,65721,0.88,22.29,4,,,,
288858,-1440.79403903,6107,65728,0.88,22.23,4,,,,
288865,-1439.3140758900001,6108,65731,0.88,22.24,4,0.001,288760,10897.0728515625,7069715.5625
288874,-1421.5165418400002,6109,65750,0.88,22.29,4,,,,
288881,-1421.2370983800001,6110,65763,0.88,22.28,4,0.001,288780,10793.2494140625,6523418.125
288890,-1423.9803451999999,6111,65791,0.88,22.28,4,,,,
288899,-1424.5247614299997,6112,65805,0.88,22.31,4,,,,
288916,-1447.3677294099998,6113,65830,0.88,22.43,4,0.001,288800,10941.60380859375,6436278.03125
288920,-1468.0742317599997,6114,65857,0.88,22.43,4,,,,
288924,-1463.7593962699998,6115,65865,0.88,22.38,4,0.001,288820,10748.5724609375,6812449.4375
288928,-1461.9860294599996,6116,65877,0.88,22.36,4,,,,
288932,-1452.75445863,6117,65898,0.88,22.38,4,,,,
288944,-1485.6734615599999,6118,65903,0.88,22.45,4,0.001,288840,10864.12978515625,4339106.20625
288986,-1476.02786717,6119,65926,0.88,22.78,4,0.001,288880,10987.678125,4410865.1375
288991,-1419.1888954400001,6120,65948,0.89,21.83,4,,,,
288998,-1419.3651154400002,6121,65972,0.89,21.84,4,,,,
289098,-1459.7921735400002,6122,65997,0.88,22.8,4,0.001,288980,10961.11328125,5877446.60625
289102,-1397.14321655,6123,66014,0.89,21.84,4,0.001,289000,10971.42099609375,4980589.05
289202,-1447.5787745899997,6124,66034,0.88,22.78,4,0.001,289100,10921.6734375,5583911.85625
289206,-1448.4268511,6125,66037,0.88,22.77,4,,,,
289211,-1434.9530839599997,6126,66059,0.88,22.73,4,,,,
289213,-1384.6507394900002,6127,66071,0.89,21.75,4,,,,
289223,-1386.1617715900002,6128,66075,0.89,21.8,4,0.001,289120,11090.6267578125,4705016.50625
289226,-1234.7049082499998,6129,66083,0.89,21.17,4,,,,
289232,-1251.0307636,6130,66086,0.89,21.03,4,,,,
289331,-1283.2297833599998,6131,66104,0.89,21.96,4,0.001,289220,10918.16494140625,5152228.53125
289337,-1272.98391117,6132,66107,0.89,21.54,4,,,,
289344,-1252.69251794,6133,66120,0.89,21.04,4,0.001,289240,10953.2421875,5304696.096875
289444,-1287.43965502,6134,66150,0.88,22.01,4,0.001,289340,10879.39541015625,8197878.45
289504,-1254.49367109,6135,66182,0.89,21.61,4,0.001,289400,10991.30390625,4995341.83125
289506,-1273.5966911599999,6136,66199,0.89,21.59,4,,,,
289509,-1268.49750753,6137,66201,0.89,21.33,4,,,,
289609,-1285.3129775300001,6138,66231,0.88,22.25,4,0.001,289500,10841.81572265625,6439082.715625
289643,-1316.9746931799998,6139,66249,0.88,22.57,4,0.001,289540,11004.34833984375,3804052.809375
289654,-1297.3814624600004,6140,66253,0.88,22.05,4,,,,
289656,-1219.7625693300004,6141,66285,0.89,21.07,4,,,,
289756,-2096.9944433100004,6142,66305,0.88,22.03,4,0.001,289640,10850.26513671875,5045579.9875
289761,-2104.87660744,6143,66307,0.88,22.01,4,0.001,289660,10965.67333984375,4746307.4125
289861,-3175.92636033,6144,66326,0.87,22.09,4,0.001,289760,10874.32158203125,6565718.534375
289866,-3177.40138429,6145,66334,0.87,22.12,4,,,,
289966,-3200.04895835,6146,66366,0.86,23.03,4,0.001,289860,10840.8255859375,5782342.7375
289973,-3201.48748229,6147,66369,0.86,23.03,4,,,,
289977,-3208.31408328,6148,66406,0.86,23.01,4,,,,
290077,-3282.13153235,6149,66430,0.85,23.88,4,0.001,289960,11063.70625,5366203.4125
290177,-3321.8396553799994,6150,66459,0.84,24.85,4,0.001,290060,10954.8771484375,5505570.234375
290180,-3308.624811139999,6151,66461,0.84,24.75,4,,,,
290194,-3440.2117228799993,6152,66465,0.84,24.85,4,0.001,290080,10884.1390625,5423011.075
290198,-3439.2035598499997,6153,66472,0.84,24.83,4,,,,
290205,-3440.13167564,6154,66480,0.84,24.87,4,0.001,290100,10924.08466796875,5716284.5125
290212,-3439.6215151300003,6155,66493,0.84,24.88,4,,,,
290230,-3441.890286930001,6156,66498,0.84,24.94,4,0.001,290120,10996.19951171875,4621758.484375
290235,-3394.0260007400007,6157,66561,0.84,24.52,4,,,,
290259,-3376.726610450001,6158,66581,0.84,24.67,4,0.001,290140,11017.81767578125,5631314.9125
290261,-3375.33017539,6159,66627,0.84,24.65,4,0.001,290160,10933.44873046875,6290110.1625
290361,-3389.1456809099996,6160,66650,0.83,25.58,4,0.001,290260,11060.9130859375,5269921.89375
290370,-3367.1383582700005,6161,66653,0.84,24.67,4,,,,
290398,-3364.0874659500005,6162,66661,0.84,24.92,4,0.001,290280,10832.95556640625,5744835.76875
290426,-3368.07168545,6163,66669,0.84,25.14,4,0.001,290320,11150.2685546875,4693927.13125
290526,-3431.85976736,6164,66694,0.83,26.08,4,0.001,290420,11053.68720703125,5619928.475
290545,-3390.0588525900007,6165,66700,0.84,25.27,4,0.001,290440,10947.9,5685478.75625
290645,-3460.0011494000005,6166,66736,0.83,25.99,4,0.001,290540,10867.18212890625,6128617.2125
290651,-3460.9175131299994,6167,66749,0.83,25.98,4,,,,
290661,-3326.21426783,6168,66763,0.84,25.08,4,0.001,290560,10902.0470703125,5852035.4
290668,-3317.52031604,6169,66771,0.84,25.08,4,,,,
290768,-4112.39457886,6170,66791,0.83,26.02,4,0.001,290660,11070.35283203125,5878969.634375
290868,-4224.47586276,6171,66819,0.82,26.98,4,0.001,290760,10840.910546875,5649663.6625
290872,-4214.089091240001,6172,66827,0.82,26.67,4,,,,
290874,-4211.823734930001,6173,66914,0.82,26.64,4,,,,
290880,-4222.745713290001,6174,66916,0.82,26.62,4,,,,
290884,-4221.47382377,6175,66919,0.82,26.61,4,0.001,290780,10862.92998046875,4498856.653125
290887,-4220.78668803,6176,66926,0.82,26.59,4,,,,
290987,-4210.411262390001,6177,66958,0.82,26.59,4,0.001,290880,10897.27275390625,5471293.6375
290997,-4212.918554,6178,66997,0.82,26.66,4,,,,
291003,-4182.36197071,6179,67005,0.83,25.72,4,0.001,290900,10954.48994140625,5950818.5125
291103,-4226.7430508200005,6180,67077,0.82,26.67,4,0.001,291000,10930.9818359375,5189329.58125
291110,-4228.33086559,6181,67085,0.82,26.69,4,,,,
291118,-4219.34199975,6182,67094,0.82,26.71,4,,,,
291121,-4219.21484938,6183,67131,0.82,26.7,4,0.001,291020,10809.64345703125,6038366.4875
291128,-4215.6814144400005,6184,67134,0.82,26.59,4,,,,
291138,-4205.67980813,6185,67138,0.82,26.63,4,,,,
291145,-4221.89894733,6186,67186,0.82,26.47,4,0.001,291040,11050.19619140625,5565696.3625
291150,-4223.040972610001,6187,67188,0.82,26.47,4,,,,
291154,-4234.15676339,6188,67191,0.82,26.49,4,,,,
291159,-4233.74143522,6189,67194,0.82,26.48,4,,,,
291165,-4238.063077669999,6190,67197,0.82,26.26,4,0.001,291060,10979.85947265625,5442828.56875
291170,-4238.9532763199995,6191,67215,0.82,26.25,4,,,,
291230,-4239.38105912,6192,67250,0.82,26.73,4,0.001,291120,11008.9173828125,3824914.065625
291277,-4247.3283758,6193,67290,0.82,27.07,4,0.001,291160,11038.544921875,5664720.05625
291280,-4243.4993756799995,6194,67322,0.82,26.96,4,,,,
291287,-4235.42753507,6195,67325,0.82,26.98,4,0.001,291180,11016.9572265625,5085919.59375
291295,-4226.4341214099995,6196,67328,0.82,26.75,4,,,,
291301,-4227.835202990001,6197,67366,0.82,26.75,4,0.001,291200,10926.0212890625,5007275.853125
291303,-4225.57285289,6198,67378,0.82,26.72,4,,,,
291310,-4227.2569049799995,6199,67381,0.82,26.75,4,,,,
291315,-4226.9921494,6200,67394,0.82,26.74,4,,,,
291331,-4167.7438704999995,6201,67407,0.83,25.9,4,0.001,291220,10991.52529296875,5700742.7625
291336,-4160.1051755,6202,67440,0.83,25.93,4,,,,
291436,-4097.04845187,6203,67475,0.83,25.93,4,0.001,291320,10989.68818359375,6461484.2625
291498,-4127.86162305,6204,67510,0.83,26.49,4,0.001,291380,11006.31865234375,5985908.35
291521,-4133.63904112,6205,67523,0.83,26.69,4,0.001,291420,10844.7458984375,6039907.5
291524,-4133.81936831,6206,67525,0.83,26.69,4,,,,
291624,-4374.77878796,6207,67573,0.82,27.66,4,0.001,291520,11063.274609375,5140503.209375
291632,-4377.57110453,6208,67606,0.82,27.67,4,,,,
291638,-4376.942670240001,6209,67609,0.82,27.64,4,,,,
291644,-4376.301055270001,6210,67637,0.82,27.63,4,0.001,291540,10929.814453125,6681227.8125
291744,-4389.55726853,6211,67659,0.81,28.54,4,0.001,291640,11037.97177734375,5705378.3375
291748,-4388.575824830001,6212,67696,0.81,28.49,4,,,,
291752,-4376.26684975,6213,67749,0.81,28.36,4,,,,
291852,-4392.98493884,6214,67776,0.8,29.32,4,0.001,291740,10954.3013671875,6410142.65
291856,-4393.6271524799995,6215,67789,0.8,29.32,4,,,,
291861,-4405.04159856,6216,67846,0.8,29.33,4,0.001,291760,10921.02197265625,7115104.5
291865,-4405.3348077499995,6217,67858,0.8,29.33,4,,,,
291866,-4381.03068479,6218,67870,0.8,29.22,4,,,,
291895,-4389.35986818,6219,67894,0.8,29.09,4,0.001,291780,11032.25771484375,5400686.309375
291899,-4410.08010235,6220,67901,0.8,29.08,4,,,,
291999,-4473.024090160001,6221,67932,0.79,30.01,4,0.001,291880,10949.50439453125,6276666.81875
292003,-4433.476371410001,6222,67939,0.8,29.05,4,0.001,291900,10927.4298828125,5192691.1625
292010,-4433.84467448,6223,68022,0.8,29.08,4,,,,
292012,-4379.93604413,6224,68044,0.81,28.1,4,,,,
292022,-4379.480735880001,6225,68068,0.81,28.16,4,0.001,291920,10847.089453125,4763809.73125
292030,-4380.258513740001,6226,68082,0.81,28.19,4,,,,
292038,-4393.7819107000005,6227,68110,0.81,28.25,4,,,,
292042,-4391.98037487,6228,68147,0.81,28.19,4,0.001,291940,10962.93828125,6502860.56875
292049,-4402.70074405,6229,68165,0.81,28.23,4,,,,
292070,-4385.440400320001,6230,68172,0.81,28.38,4,0.001,291960,10887.82275390625,5506902.70625
292077,-4345.2311546,6231,68175,0.81,27.46,4,,,,
292082,-4346.48662504,6232,68208,0.81,27.45,4,0.001,291980,10861.23857421875,5760481.0375
292182,-4389.23091756,6233,68285,0.8,28.38,4,0.001,292080,10898.77158203125,5274483.275
292195,-4357.63512555,6234,68290,0.81,27.51,4,,,,
292199,-4335.89599764,6235,68323,0.81,26.95,4,,,,
292204,-4317.019053270001,6236,68351,0.81,26.98,4,0.001,292100,10974.94931640625,5867233.625
292215,-4321.077781900001,6237,68359,0.81,27.06,4,,,,
292224,-4293.205404200001,6238,68367,0.82,26.15,4,0.001,292120,10828.76181640625,7125961.246875
292244,-4268.165262670001,6239,68384,0.82,26.01,4,0.001,292140,10980.781640625,4966444.98125
292259,-4268.704885510001,6240,68389,0.82,26.05,4,,,,
292264,-4269.370914470001,6241,68397,0.82,26.08,4,0.001,292160,10868.51845703125,5152730.6375
292271,-3391.8772043500003,6242,68445,0.83,25.15,4,,,,
292277,-3385.25231535,6243,68453,0.83,25.16,4,,,,
292348,-2390.71203027,6244,68476,0.84,24.87,4,0.001,292240,11106.1603515625,5098545.93125
292353,-2391.7753241499995,6245,68494,0.84,24.87,4,,,,
292392,-2370.82691478,6246,68526,0.85,24.26,4,0.001,292280,10973.1083984375,4504354.446875
292396,-2369.252947,6247,68528,0.85,24.23,4,,,,
292400,-2359.6822635099998,6248,68540,0.85,24.23,4,,,,
292418,-2288.34310768,6249,68552,0.86,23.41,4,0.001,292300,10960.65302734375,5782847.0875
292424,-2251.6907304799997,6250,68605,0.87,22.47,4,0.001,292320,10993.32685546875,6486954.525
292432,-2252.93316769,6251,68614,0.87,22.52,4,,,,
292437,-2122.6739561100003,6252,68621,0.87,22.43,4,,,,
292447,-2123.5142766,6253,68640,0.87,22.49,4,0.001,292340,11043.1455078125,6173487.69375
292470,-2131.8369720899996,6254,68651,0.87,22.65,4,0.001,292360,10734.50615234375,6684065.325
292560,-2147.5023069099993,6255,68690,0.87,23.48,4,0.001,292440,10811.196875,6343956.8875
292563,-2143.52308439,6256,68753,0.87,23.33,4,0.001,292460,11015.7341796875,4775546.35
292573,-2153.9946458599998,6257,68762,0.87,23.38,4,,,,
292577,-2180.68045027,6258,68764,0.87,23.18,4,,,,
292581,-2181.9163647,6259,68772,0.87,23.2,4,0.001,292480,10801.57138671875,4212031.1625
292622,-2156.91302878,6260,68798,0.88,22.61,4,0.001,292520,11109.63681640625,5550691.69375
292629,-2166.6982829,6261,68831,0.88,22.59,4,,,,
292642,-2177.9417310999997,6262,68856,0.88,22.44,4,0.001,292540,10873.0775390625,5679785.31875
292650,-2175.3441969499995,6263,68865,0.88,22.24,4,,,,
292654,-2120.4360505,6264,68867,0.89,21.28,4,,,,
292750,-2148.1648463299994,6265,68887,0.89,22.05,4,0.001,292640,11107.75390625,5274041.025
292757,-2069.00047323,6266,68889,0.9,21.12,4,,,,
292759,-2057.1596131299993,6267,68901,0.9,21.08,4,,,,
292764,-2064.89503704,6268,68918,0.9,21.03,4,0.001,292660,10961.295703125,6441391.55625
292864,-2161.9645322099996,6269,68950,0.89,21.96,4,0.001,292760,10991.06689453125,4958451.5125
292868,-1356.65143136,6270,68987,0.9,21.0,4,,,,
292897,-1259.8119208699998,6271,68994,0.91,20.29,4,0.001,292780,10944.626171875,6166939.178125
292905,-1260.7938132099998,6272,69008,0.91,20.33,4,0.001,292800,10854.2279296875,6333140.65
292909,-1261.7998741199997,6273,69010,0.91,20.35,4,,,,
292915,-1250.1877540799996,6274,69048,0.91,20.35,4,,,,
292919,-1249.88749995,6275,69050,0.91,20.35,4,,,,
292954,-1280.1845976199997,6276,69076,0.91,20.67,4,0.001,292840,11223.07255859375,5091322.99375
292958,-1268.9095901,6277,69109,0.92,19.71,4,,,,
292962,-1266.28389645,6278,69126,0.92,19.65,4,0.001,292860,10849.332421875,7263110.875
292972,-1265.8130507399999,6279,69130,0.92,19.69,4,,,,
292980,-1239.26138621,6280,69154,0.93,18.77,4,,,,
292983,-1237.2267708699999,6281,69161,0.93,18.73,4,0.001,292880,10750.62705078125,5744229.871875
292988,-1246.8381811900001,6282,69163,0.93,18.7,4,,,,
292994,-1256.9469787599999,6283,69166,0.93,18.73,4,,,,
293094,-1290.3986228200001,6284,69198,0.92,19.66,4,0.001,292980,11034.88583984375,6052964.875
293103,-1291.61852124,6285,69213,0.92,19.65,4,0.001,293000,10906.83046875,5700483.81875
293128,-1287.5268140399999,6286,69239,0.92,19.83,4,0.001,293020,11036.1708984375,5497337.475
293136,-1297.7114181799998,6287,69247,0.92,19.86,4,,,,
293138,-1286.4867613699998,6288,69249,0.92,19.84,4,,,,
293147,-1309.3338621899995,6289,69278,0.92,19.88,4,0.001,293040,10803.54287109375,6399745.0625
293199,-1313.8323458599998,6290,69325,0.92,20.34,4,0.001,293080,10889.08564453125,5717006.425
293299,-1355.1690636399999,6291,69340,0.91,21.29,4,0.001,293180,10963.6521484375,5307714.553125
293305,-1341.5609283099998,6292,69407,0.91,20.75,4,0.001,293200,11130.000390625,6316807.35
293371,-1331.09838544,6293,69490,0.91,20.94,4,0.001,293260,10980.916015625,4703861.575
293375,-1332.24754261,6294,69533,0.91,20.95,4,,,,
293383,-1332.0899927899998,6295,69536,0.91,20.96,4,0.001,293280,10945.022265625,5909193.340625
293483,-1561.9547936499994,6296,69569,0.9,21.88,4,0.001,293380,11043.1623046875,5343412.40625
293487,-1560.3102905599994,6297,69581,0.9,21.86,4,,,,
293494,-1562.3216526899994,6298,69614,0.9,21.91,4,,,,
293508,-1562.7982187499997,6299,69628,0.9,21.98,4,0.001,293400,10916.0625,5637395.50625
293512,-1572.5879099799997,6300,69650,0.9,21.97,4,,,,
293540,-1577.0915271699998,6301,69657,0.9,22.09,4,0.001,293420,10802.7900390625,6669923.875
293551,-1580.12517712,6302,69681,0.9,22.15,4,0.001,293440,10977.953125,6538463.090625
293579,-1562.36677832,6303,69705,0.91,21.43,4,0.001,293460,11012.64873046875,5131583.35
293654,-1543.1406856200003,6304,69733,0.91,21.56,4,0.001,293540,10759.57451171875,7659622.3
293685,-1559.83632728,6305,69740,0.91,21.64,4,0.001,293580,11125.81416015625,4994830.9375
293692,-1561.0305960600003,6306,69749,0.91,21.68,4,,,,
293716,-1327.57307052,6307,69776,0.92,20.92,4,0.001,293600,10936.9185546875,4298769.325
293816,-1398.27775853,6308,69804,0.91,21.84,4,0.001,293700,11119.128515625,5809935.55
293916,-1450.98072824,6309,69823,0.9,22.78,4,0.001,293800,10997.103125,5726403.196875
294016,-1550.72909415,6310,69848,0.89,23.72,4,0.001,293900,11039.30439453125,5291367.1125
294019,-1533.22949915,6311,69885,0.9,22.75,4,,,,
294023,-1533.34487959,6312,69897,0.9,22.75,4,0.001,293920,11114.341015625,4739295.28125
294037,-1525.29449383,6313,69916,0.9,22.85,4,,,,
294064,-1492.7442802199998,6314,69974,0.91,22.12,4,0.001,293960,10956.81494140625,5146513.94375
